"","quantity","estimator","value"
"1","mean","PM",-0.00937481848706644
"2","mean","CB",-0.00937481848706644
"3","mean","GR",-0.00917211288404546
"4","mean","ML",-0.0144827536830932
"5","var","PM",0.534305058398813
"6","var","CB",1.06210388247231
"7","var","GR",1.01754773742744
"8","var","ML",2.62428005786357
"9","var","true",0.987685965829697
"10","SSEL","PM",0.529231732917301
"11","SSEL","CB",0.61348251651624
"12","SSEL","GR",0.639737761086125
"13","SSEL","ML",1.55213917463516
"14","WSSEL","PM",13.2307933229325
"15","WSSEL","CB",15.337062912906
"16","WSSEL","GR",15.9934440271531
"17","WSSEL","ML",38.8034793658791
"18","ISEL","PM",0.0589872086300166
"19","ISEL","CB",0.0387287139068747
"20","ISEL","GR",0.0364634942350707
"21","ISEL","ML",0.0748602538636252
"22","SELrank","PM",0.0557905325443787
"23","SELrank","CB",0.0557905325443787
"24","SELrank","GR",0.0556224852071006
"25","SELrank","ML",0.060715976331361
