"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,2e-04
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,4e-04
"[-5.28,-5.04)",0,2e-04,0,0
"[-5.04,-4.8)",0,0,0,2e-04
"[-4.8,-4.56)",0,0,0,4e-04
"[-4.56,-4.32)",2e-04,4e-04,2e-04,0.0016
"[-4.32,-4.08)",0,0,0,4e-04
"[-4.08,-3.84)",0,0,2e-04,0.0016
"[-3.84,-3.6)",2e-04,2e-04,2e-04,0.0022
"[-3.6,-3.36)",2e-04,6e-04,2e-04,0.0036
"[-3.36,-3.12)",0,0.0016,8e-04,0.005
"[-3.12,-2.88)",0,0.0016,0.0018,0.0068
"[-2.88,-2.64)",0.0014,0.0028,0.0028,0.0074
"[-2.64,-2.4)",0.0012,0.0048,0.0058,0.0104
"[-2.4,-2.16)",0.0016,0.005,0.009,0.0208
"[-2.16,-1.92)",0.004,0.011,0.0108,0.0264
"[-1.92,-1.68)",0.0064,0.0152,0.0162,0.0318
"[-1.68,-1.44)",0.01,0.0272,0.025,0.0362
"[-1.44,-1.2)",0.0216,0.0358,0.0352,0.0486
"[-1.2,-0.96)",0.036,0.052,0.046,0.0548
"[-0.96,-0.72)",0.0598,0.0688,0.061,0.0544
"[-0.72,-0.48)",0.0868,0.082,0.0796,0.061
"[-0.48,-0.24)",0.131,0.1054,0.1018,0.0754
"[-0.24,0)",0.167,0.103,0.1196,0.0628
"[0,0.24)",0.1414,0.0946,0.1118,0.0616
"[0.24,0.48)",0.1164,0.0958,0.0914,0.0634
"[0.48,0.72)",0.0792,0.0792,0.0744,0.0626
"[0.72,0.96)",0.0506,0.0608,0.0574,0.0536
"[0.96,1.2)",0.037,0.0438,0.0454,0.0468
"[1.2,1.44)",0.02,0.0334,0.0326,0.0488
"[1.44,1.68)",0.012,0.0276,0.0232,0.0344
"[1.68,1.92)",0.0082,0.0182,0.0166,0.028
"[1.92,2.16)",0.0036,0.0118,0.0118,0.0228
"[2.16,2.4)",0.0018,0.0072,0.0078,0.0182
"[2.4,2.64)",0.0012,0.0048,0.0056,0.0158
"[2.64,2.88)",6e-04,0.0012,0.003,0.011
"[2.88,3.12)",2e-04,0.0022,8e-04,0.0076
"[3.12,3.36)",4e-04,8e-04,0.0014,0.0044
"[3.36,3.6)",0,4e-04,6e-04,0.0036
"[3.6,3.84)",0,2e-04,0,0.0018
"[3.84,4.08)",0,2e-04,0,0.0012
"[4.08,4.32)",0,2e-04,0,0.001
"[4.32,4.56)",0,0,0,2e-04
"[4.56,4.8)",0,0,0,4e-04
"[4.8,5.04)",0,0,0,2e-04
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,2e-04
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
