"","SEL_rank","SEL_rank_PM","SEL_rank_CB","SEL_rank_GR","SEL_rank_ML"
"1",0.0464898116109189,0.0460592079969243,0.0460592079969243,0.0464898116109189,0.0468896578239139
"2",0.065436370626682,0.0647443291041907,0.0647443291041907,0.065436370626682,0.0655132641291811
"3",0.0411841599384852,0.0411687812379854,0.0411687812379854,0.0411841599384852,0.04079969242599
"4",0.0525182622068435,0.0523029603998462,0.0523029603998462,0.0525182622068435,0.0518877354863514
"5",0.0469973087274125,0.0479354094579008,0.0479354094579008,0.0469973087274125,0.048319876970396
"6",0.0789850057670127,0.0792925797770088,0.0792925797770088,0.0789850057670127,0.0815071126489812
"7",0.0718800461361015,0.070003844675125,0.070003844675125,0.0718800461361015,0.0704190695886198
"8",0.0478277585544022,0.0479815455594002,0.0479815455594002,0.0478277585544022,0.0488735101883891
"9",0.0593464052287582,0.0593156478277586,0.0593156478277586,0.0593464052287582,0.0579469434832757
"10",0.0358169934640523,0.0359246443675509,0.0359246443675509,0.0358169934640523,0.0357554786620531
"11",0.0470280661284121,0.0468281430219147,0.0468281430219147,0.0470280661284121,0.0497808535178777
"12",0.0583621683967705,0.0590695886197616,0.0590695886197616,0.0583621683967705,0.0603613994617455
"13",0.0265897731641676,0.0265743944636678,0.0265743944636678,0.0265897731641676,0.0267128027681661
"14",0.0616224529027297,0.0623913879277201,0.0623913879277201,0.0616224529027297,0.062960399846213
"15",0.0313110342176086,0.0313725490196078,0.0313725490196078,0.0313110342176086,0.030480584390619
"16",0.0752479815455594,0.0756632064590542,0.0756632064590542,0.0752479815455594,0.0751249519415609
"17",0.0457208765859285,0.0464129181084198,0.0464129181084198,0.0457208765859285,0.0459361783929258
"18",0.0406920415224914,0.0408304498269896,0.0408304498269896,0.0406920415224914,0.0415378700499808
"19",0.0641445597846982,0.0656209150326797,0.0656209150326797,0.0641445597846982,0.0658054594386774
"20",0.0490119184928873,0.0497193387158785,0.0497193387158785,0.0490119184928873,0.0491503267973856
"21",0.0734486735870819,0.0737254901960784,0.0737254901960784,0.0734486735870819,0.0730949634755863
"22",0.0461361014994233,0.0457054978854287,0.0457054978854287,0.0461361014994233,0.0470280661284121
"23",0.0417224144559785,0.0416762783544791,0.0416762783544791,0.0417224144559785,0.0420146097654748
"24",0.0404306036139946,0.0398000768935025,0.0398000768935025,0.0404306036139946,0.0388465974625144
"25",0.0577777777777778,0.0580392156862745,0.0580392156862745,0.0577777777777778,0.0576547481737793
"26",0.062160707420223,0.061837754709727,0.061837754709727,0.062160707420223,0.063360246059208
"27",0.0441676278354479,0.0436755094194541,0.0436755094194541,0.0441676278354479,0.0442752787389466
"28",0.0809381007304883,0.0812149173394848,0.0812149173394848,0.0809381007304883,0.0813225682429835
"29",0.0779084967320261,0.0777854671280277,0.0777854671280277,0.0779084967320261,0.0770934256055363
"30",0.0381237985390235,0.0381853133410227,0.0381853133410227,0.0381237985390235,0.0374625144175317
"31",0.0480738177623991,0.047843137254902,0.047843137254902,0.0480738177623991,0.0480430603613995
"32",0.0593464052287582,0.0588850442137639,0.0588850442137639,0.0593464052287582,0.0567935409457901
"33",0.079600153787005,0.0778931180315263,0.0778931180315263,0.079600153787005,0.0777854671280277
"34",0.034002306805075,0.0339407920030757,0.0339407920030757,0.034002306805075,0.0337101114955786
"35",0.0248981161091888,0.0248673587081892,0.0248673587081892,0.0248981161091888,0.0248673587081892
"36",0.0460899653979239,0.04639753940792,0.04639753940792,0.0460899653979239,0.0462745098039216
