"","quantity","estimator","value"
"1","mean","PM",-0.0194334641116234
"2","mean","CB",-0.0194334641116234
"3","mean","GR",-0.0193679984095531
"4","mean","ML",-0.019490469863602
"5","var","PM",0.496050960485102
"6","var","CB",0.978309315368312
"7","var","GR",0.958352254740885
"8","var","ML",2.03639002031102
"9","var","true",1.00795730438831
"10","SSEL","PM",0.539122597988845
"11","SSEL","CB",0.593540390461082
"12","SSEL","GR",0.594265586820954
"13","SSEL","ML",1.00596811470811
"14","WSSEL","PM",26.9561298994422
"15","WSSEL","CB",29.6770195230541
"16","WSSEL","GR",29.7132793410477
"17","WSSEL","ML",50.2984057354057
"18","ISEL","PM",0.0429025505329612
"19","ISEL","CB",0.0189089304825227
"20","ISEL","GR",0.0172468278422781
"21","ISEL","ML",0.0355197854789912
"22","SELrank","PM",0.0518000768935025
"23","SELrank","CB",0.0518000768935025
"24","SELrank","GR",0.0517922337562476
"25","SELrank","ML",0.0517185697808535
