"","SSEL_PM","SSEL_CB","SSEL_GR","SSEL_ML","WSSEL_PM","WSSEL_CB","WSSEL_GR","WSSEL_ML"
"1",0.0995796524500721,0.0972677325429386,0.101811253344461,0.100504938057382,4.97898262250361,4.86338662714693,5.09056266722303,5.0252469028691
"2",0.0710559653298037,0.0719966358361621,0.08170572007624,0.0777159350413023,3.55279826649018,3.59983179180811,4.085286003812,3.88579675206512
"3",0.080000459683862,0.084631960176329,0.094994078482749,0.0935201010042328,4.0000229841931,4.23159800881645,4.74970392413745,4.67600505021164
"4",0.0819208186012534,0.0893229659920099,0.0851570500191144,0.102289631228082,4.09604093006267,4.46614829960049,4.25785250095572,5.11448156140409
"5",0.113844458272256,0.11441843955103,0.121455270815698,0.119635954872652,5.69222291361281,5.7209219775515,6.07276354078489,5.98179774363262
"6",0.0815590709185611,0.0793746793852957,0.0856770345150175,0.0794523239709063,4.07795354592805,3.96873396926479,4.28385172575088,3.97261619854531
"7",0.0737999000387239,0.0777679687374496,0.0854329888221767,0.0809889124504745,3.6899950019362,3.88839843687248,4.27164944110883,4.04944562252372
"8",0.0746494361479076,0.0768693765793315,0.0846109158244193,0.0797427988314527,3.73247180739538,3.84346882896657,4.23054579122096,3.98713994157263
"9",0.0600974525801019,0.0604672890305115,0.0606611157403758,0.0633070333542184,3.0048726290051,3.02336445152558,3.03305578701879,3.16535166771092
"10",0.0712889948515537,0.0683004100653242,0.0852616006131881,0.0730144019543227,3.56444974257769,3.41502050326621,4.26308003065941,3.65072009771613
"11",0.0991409269794093,0.0947769986864657,0.102009233110199,0.0947909166946809,4.95704634897047,4.73884993432328,5.10046165550996,4.73954583473404
"12",0.091068421986444,0.0951045796353526,0.0986606150783837,0.101860678595029,4.5534210993222,4.75522898176763,4.93303075391919,5.09303392975143
"13",0.120456420555288,0.122457795437274,0.128075116902605,0.123940743528359,6.02282102776441,6.12288977186372,6.40375584513024,6.19703717641793
"14",0.0851228795445103,0.0912209737505975,0.0906780937542474,0.10066226377057,4.25614397722552,4.56104868752987,4.53390468771237,5.03311318852848
"15",0.0867779059930238,0.0915105398936808,0.0974886467405682,0.105614276961814,4.33889529965119,4.57552699468404,4.87443233702841,5.2807138480907
"16",0.0831889092924073,0.0873875560502601,0.0934059526552142,0.100791870793299,4.15944546462036,4.36937780251301,4.67029763276071,5.03959353966493
"17",0.0972202372710342,0.0912151024297223,0.103453738887091,0.0867749160166798,4.86101186355171,4.56075512148611,5.17268694435454,4.33874580083399
"18",0.132101339360398,0.135044162896784,0.11955823467579,0.133656701507639,6.60506696801991,6.75220814483921,5.97791173378951,6.68283507538197
"19",0.0836003557135526,0.0851208502818346,0.106166642984062,0.093870256306709,4.18001778567763,4.25604251409173,5.30833214920311,4.69351281533545
"20",0.123843094528143,0.122261774278137,0.120356068842859,0.123274212867521,6.19215472640714,6.11308871390686,6.01780344214296,6.16371064337603
"21",0.102035744752534,0.0948684804473511,0.10382849578865,0.095188606930729,5.10178723762668,4.74342402236756,5.1914247894325,4.75943034653645
"22",0.0910259409465689,0.0903502484701083,0.0926200201384365,0.0931305225216398,4.55129704732844,4.51751242350542,4.63100100692183,4.65652612608199
"23",0.0994836141958636,0.106465566103661,0.113475021378296,0.12063190310634,4.97418070979318,5.32327830518306,5.67375106891479,6.03159515531698
"24",0.0768318168130341,0.0824823459246758,0.0836796246698734,0.0899661746610086,3.8415908406517,4.12411729623379,4.18398123349367,4.49830873305043
"25",0.0720400940488121,0.0708154718406793,0.0758264658999773,0.0694175754418359,3.6020047024406,3.54077359203397,3.79132329499887,3.47087877209179
"26",0.0721214909308216,0.0726473705080024,0.0746988560412338,0.0768264549531504,3.60607454654108,3.63236852540012,3.73494280206169,3.84132274765752
"27",0.101653177967851,0.101248124995292,0.112134575354815,0.106777502439604,5.08265889839256,5.06240624976462,5.60672876774076,5.3388751219802
"28",0.0811477565719139,0.0785249818803247,0.0832310247164177,0.0850484121584659,4.05738782859569,3.92624909401624,4.16155123582088,4.25242060792329
"29",0.100787022801292,0.106059864233167,0.106892590681185,0.115680250275584,5.03935114006462,5.30299321165833,5.34462953405926,5.7840125137792
"30",0.0844021867934299,0.0854134492345742,0.103992841999911,0.0917584521425205,4.22010933967149,4.27067246172871,5.19964209999554,4.58792260712603
"31",0.0922343873821865,0.088801594702882,0.0931477821723507,0.094730916538334,4.61171936910932,4.4400797351441,4.65738910861753,4.7365458269167
"32",0.129683467634169,0.135153973682139,0.129964090857114,0.14198653242818,6.48417338170844,6.75769868410694,6.49820454285569,7.09932662140902
"33",0.078918869719712,0.083394052654844,0.0806260004161378,0.092273790786342,3.9459434859856,4.1697026327422,4.03130002080689,4.6136895393171
"34",0.0721473385710794,0.081506621875522,0.0858287605351027,0.0972201810010731,3.60736692855397,4.0753310937761,4.29143802675514,4.86100905005365
"35",0.0920494447090677,0.0935070121320084,0.0930150383493252,0.0992528572213375,4.60247223545339,4.67535060660042,4.65075191746626,4.96264286106687
"36",0.0858067036681586,0.0911318978465809,0.101715093371119,0.104723406212924,4.29033518340793,4.55659489232905,5.08575466855593,5.23617031064617
"37",0.106137522347555,0.0983620193147922,0.114422979752086,0.0937202260431889,5.30687611737776,4.91810096573961,5.72114898760432,4.68601130215945
"38",0.0897570790414819,0.0923777218633611,0.106265225127126,0.0986062649008269,4.48785395207409,4.61888609316806,5.3132612563563,4.93031324504134
"39",0.101666878529923,0.103413321669074,0.126096895946696,0.108914240763352,5.08334392649617,5.1706660834537,6.30484479733479,5.44571203816759
"40",0.0965285560664328,0.0966254338754588,0.112688494299854,0.0981142766230327,4.82642780332164,4.83127169377294,5.63442471499269,4.90571383115164
"41",0.109230203370545,0.108967610703874,0.116285636106753,0.117646487755632,5.46151016852727,5.44838053519371,5.81428180533765,5.88232438778163
"42",0.0969765705101786,0.0992310117476204,0.099463450203726,0.10894572856185,4.84882852550893,4.96155058738102,4.9731725101863,5.4472864280925
"43",0.0918235493443662,0.0902732402026057,0.0838936477003618,0.092235915467694,4.59117746721831,4.51366201013029,4.19468238501809,4.6117957733847
