"","quantity","estimator","value"
"1","mean","PM",0.00345497637304887
"2","mean","CB",0.00345497637304887
"3","mean","GR",0.00368568767235611
"4","mean","ML",0.00810565981806183
"5","var","PM",0.859521093978622
"6","var","CB",1.01496219944758
"7","var","GR",0.987596932332183
"8","var","ML",1.27061916688371
"9","var","true",1.01145236675976
"10","SSEL","PM",0.142073669688845
"11","SSEL","CB",0.146705658875645
"12","SSEL","GR",0.156429406914974
"13","SSEL","ML",0.208407948590262
"14","WSSEL","PM",3.55184174222113
"15","WSSEL","CB",3.66764147189114
"16","WSSEL","GR",3.91073517287434
"17","WSSEL","ML",5.21019871475655
"18","ISEL","PM",0.0135333065328152
"19","ISEL","CB",0.0124967515256831
"20","ISEL","GR",0.00920138249246148
"21","ISEL","ML",0.0137606194232089
"22","SELrank","PM",0.0144485207100592
"23","SELrank","CB",0.0144485207100592
"24","SELrank","GR",0.0144627218934911
"25","SELrank","ML",0.0156390532544379
