"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,0
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,0
"[-4.32,-4.08)",0,0,0,0
"[-4.08,-3.84)",0,0,0,0
"[-3.84,-3.6)",0,0,0,0
"[-3.6,-3.36)",0,0,0,4e-04
"[-3.36,-3.12)",0,0,0,0
"[-3.12,-2.88)",0,8e-04,0,0.0012
"[-2.88,-2.64)",4e-04,4e-04,0.0016,0.0016
"[-2.64,-2.4)",8e-04,8e-04,0.0012,0.0036
"[-2.4,-2.16)",0.0012,0.004,0.0044,0.0068
"[-2.16,-1.92)",0.0032,0.006,0.0104,0.014
"[-1.92,-1.68)",0.0096,0.0152,0.0196,0.024
"[-1.68,-1.44)",0.0168,0.0276,0.028,0.0464
"[-1.44,-1.2)",0.0336,0.0524,0.0432,0.0624
"[-1.2,-0.96)",0.0604,0.0644,0.0604,0.0584
"[-0.96,-0.72)",0.0848,0.088,0.0764,0.0808
"[-0.72,-0.48)",0.1172,0.102,0.0956,0.0848
"[-0.48,-0.24)",0.1144,0.0868,0.1028,0.0768
"[-0.24,0)",0.1284,0.116,0.11,0.0948
"[0,0.24)",0.1104,0.092,0.0932,0.0784
"[0.24,0.48)",0.0808,0.0724,0.0844,0.0644
"[0.48,0.72)",0.066,0.0692,0.0664,0.066
"[0.72,0.96)",0.05,0.0504,0.0548,0.05
"[0.96,1.2)",0.0356,0.0424,0.0408,0.0448
"[1.2,1.44)",0.0264,0.026,0.0288,0.0316
"[1.44,1.68)",0.0208,0.0268,0.0264,0.0256
"[1.68,1.92)",0.0132,0.0172,0.014,0.0256
"[1.92,2.16)",0.0076,0.0132,0.0128,0.0188
"[2.16,2.4)",0.0052,0.0064,0.008,0.0104
"[2.4,2.64)",0.0032,0.006,0.0052,0.0076
"[2.64,2.88)",0.002,0.0032,0.0028,0.0064
"[2.88,3.12)",0.0032,0.0024,0.0036,0.004
"[3.12,3.36)",0.0012,0.0032,0.0012,0.002
"[3.36,3.6)",8e-04,8e-04,0.0016,0.0024
"[3.6,3.84)",0.0016,4e-04,0.0012,0.0012
"[3.84,4.08)",8e-04,0.0016,8e-04,0.0012
"[4.08,4.32)",4e-04,0.0016,0,0.0012
"[4.32,4.56)",0,4e-04,4e-04,0.0012
"[4.56,4.8)",0,0,0,0.0012
"[4.8,5.04)",0,0,0,0
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
