"","quantity","estimator","value"
"1","mean","PM",-0.0405519259868589
"2","mean","CB",-0.0405519259868589
"3","mean","GR",-0.0408941505012875
"4","mean","ML",-0.0407680264355164
"5","var","PM",0.761358651465177
"6","var","CB",1.00607245694281
"7","var","GR",0.979240233497142
"8","var","ML",1.34701307505145
"9","var","true",0.966443542981379
"10","SSEL","PM",0.256589275488558
"11","SSEL","CB",0.270809054038706
"12","SSEL","GR",0.292073334946643
"13","SSEL","ML",0.339387838990041
"14","WSSEL","PM",6.41473188721396
"15","WSSEL","CB",6.77022635096766
"16","WSSEL","GR",7.30183337366608
"17","WSSEL","ML",8.48469597475103
"18","ISEL","PM",0.0251290156554176
"19","ISEL","CB",0.0198103989327882
"20","ISEL","GR",0.0171173611771518
"21","ISEL","ML",0.0240233997742922
"22","SELrank","PM",0.0284579881656805
"23","SELrank","CB",0.0284579881656805
"24","SELrank","GR",0.0284828402366864
"25","SELrank","ML",0.028407100591716
