"","quantity","estimator","value"
"1","mean","PM",0.00801011798291339
"2","mean","CB",0.00801011798291337
"3","mean","GR",0.00801606270961094
"4","mean","ML",-0.000346887149289668
"5","var","PM",0.128694940308095
"6","var","CB",0.915928502882575
"7","var","GR",0.894557800733592
"8","var","ML",16.4382265527622
"9","var","true",0.997723769493045
"10","SSEL","PM",0.985791469600202
"11","SSEL","CB",1.36253061707774
"12","SSEL","GR",1.36091419093164
"13","SSEL","ML",15.3834424827165
"14","WSSEL","PM",98.5791469600202
"15","WSSEL","CB",136.253061707774
"16","WSSEL","GR",136.091419093164
"17","WSSEL","ML",1538.34424827165
"18","ISEL","PM",0.155920063208954
"19","ISEL","CB",0.051895670905638
"20","ISEL","GR",0.0565584782265855
"21","ISEL","ML",0.372629401965192
"22","SELrank","PM",0.113951494951475
"23","SELrank","CB",0.113951494951475
"24","SELrank","GR",0.114120890108813
"25","SELrank","ML",0.119396549357906
