"","quantity","estimator","value"
"1","mean","PM",0.00798509754352766
"2","mean","CB",0.00798509754352766
"3","mean","GR",0.00806702225843438
"4","mean","ML",0.00762620776578104
"5","var","PM",0.721057252584533
"6","var","CB",0.969928809587548
"7","var","GR",0.941709291433636
"8","var","ML",1.30342929259227
"9","var","true",0.976535566852822
"10","SSEL","PM",0.259084902167374
"11","SSEL","CB",0.272264185557223
"12","SSEL","GR",0.277337879226131
"13","SSEL","ML",0.328152325629912
"14","WSSEL","PM",6.47712255418435
"15","WSSEL","CB",6.80660463893056
"16","WSSEL","GR",6.93344698065328
"17","WSSEL","ML",8.20380814074779
"18","ISEL","PM",0.027370986076556
"19","ISEL","CB",0.0237242843525694
"20","ISEL","GR",0.016601416091311
"21","ISEL","ML",0.0219500897865451
"22","SELrank","PM",0.027614201183432
"23","SELrank","CB",0.027614201183432
"24","SELrank","GR",0.0276
"25","SELrank","ML",0.0275491124260355
