"","quantity","estimator","value"
"1","mean","PM",-0.0320105676840303
"2","mean","CB",-0.0320105676840303
"3","mean","GR",-0.0321221426861099
"4","mean","ML",-0.0267129669685831
"5","var","PM",0.828381770743755
"6","var","CB",0.97928175539473
"7","var","GR",0.966497801048519
"8","var","ML",1.19992509927063
"9","var","true",0.982129828067478
"10","SSEL","PM",0.154893203510868
"11","SSEL","CB",0.160461145113285
"12","SSEL","GR",0.168999375456767
"13","SSEL","ML",0.216420852985858
"14","WSSEL","PM",7.7446601755434
"15","WSSEL","CB",8.02305725566426
"16","WSSEL","GR",8.44996877283836
"17","WSSEL","ML",10.8210426492929
"18","ISEL","PM",0.00690260838545844
"19","ISEL","CB",0.00583907461220086
"20","ISEL","GR",0.00435792087725661
"21","ISEL","ML",0.00745958169511335
"22","SELrank","PM",0.0150199154171473
"23","SELrank","CB",0.0150199154171473
"24","SELrank","GR",0.0149548635140331
"25","SELrank","ML",0.0161993079584775
