"","quantity","estimator","value"
"1","mean","PM",-0.00338357540169633
"2","mean","CB",-0.00338357540169633
"3","mean","GR",-0.00292243008467524
"4","mean","ML",0.00195425311187299
"5","var","PM",0.880500361308784
"6","var","CB",1.03594918563937
"7","var","GR",1.00579679468101
"8","var","ML",1.26824558079306
"9","var","true",1.03329638244562
"10","SSEL","PM",0.166864509237864
"11","SSEL","CB",0.171613708714867
"12","SSEL","GR",0.191349023906781
"13","SSEL","ML",0.236867676937393
"14","WSSEL","PM",4.17161273094659
"15","WSSEL","CB",4.29034271787167
"16","WSSEL","GR",4.78372559766953
"17","WSSEL","ML",5.92169192343484
"18","ISEL","PM",0.0146420901135152
"19","ISEL","CB",0.0136545023090439
"20","ISEL","GR",0.0117559127861219
"21","ISEL","ML",0.0163497530353254
"22","SELrank","PM",0.021007100591716
"23","SELrank","CB",0.021007100591716
"24","SELrank","GR",0.0205538461538462
"25","SELrank","ML",0.0230958579881657
