"","quantity","estimator","value"
"1","mean","PM",0.0196567464649013
"2","mean","CB",0.0196567464649013
"3","mean","GR",0.0198330900796353
"4","mean","ML",0.0185065955514855
"5","var","PM",0.889489573397903
"6","var","CB",1.00837388598038
"7","var","GR",0.996840988015887
"8","var","ML",1.15962726303764
"9","var","true",1.01032583545684
"10","SSEL","PM",0.11784439322604
"11","SSEL","CB",0.12088288324466
"12","SSEL","GR",0.129013980019125
"13","SSEL","ML",0.149746671616959
"14","WSSEL","PM",5.89221966130201
"15","WSSEL","CB",6.04414416223302
"16","WSSEL","GR",6.45069900095626
"17","WSSEL","ML",7.48733358084795
"18","ISEL","PM",0.0070713032500815
"19","ISEL","CB",0.00614050598899831
"20","ISEL","GR",0.00466417605362079
"21","ISEL","ML",0.00635322155366226
"22","SELrank","PM",0.0137028835063437
"23","SELrank","CB",0.0137028835063437
"24","SELrank","GR",0.0136752018454441
"25","SELrank","ML",0.014557477893118
