"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,0
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,4e-04
"[-4.32,-4.08)",0,0,0,0
"[-4.08,-3.84)",0,0,0,0
"[-3.84,-3.6)",0,0,0,8e-04
"[-3.6,-3.36)",0,4e-04,0,0.0016
"[-3.36,-3.12)",4e-04,8e-04,4e-04,0.0036
"[-3.12,-2.88)",4e-04,0.0012,8e-04,0.002
"[-2.88,-2.64)",4e-04,0.002,0.0024,0.0096
"[-2.64,-2.4)",0.002,0.004,0.0036,0.008
"[-2.4,-2.16)",0.004,0.0068,0.006,0.014
"[-2.16,-1.92)",0.0068,0.0124,0.01,0.018
"[-1.92,-1.68)",0.01,0.0176,0.02,0.0216
"[-1.68,-1.44)",0.0204,0.0256,0.0272,0.034
"[-1.44,-1.2)",0.0292,0.0424,0.04,0.0464
"[-1.2,-0.96)",0.052,0.0556,0.052,0.0532
"[-0.96,-0.72)",0.068,0.0644,0.068,0.0588
"[-0.72,-0.48)",0.0856,0.0768,0.0784,0.062
"[-0.48,-0.24)",0.0932,0.076,0.0856,0.072
"[-0.24,0)",0.108,0.0964,0.0908,0.08
"[0,0.24)",0.106,0.086,0.0908,0.074
"[0.24,0.48)",0.1148,0.0948,0.0908,0.0728
"[0.48,0.72)",0.0924,0.0864,0.0872,0.0828
"[0.72,0.96)",0.0904,0.08,0.0784,0.0656
"[0.96,1.2)",0.0452,0.0696,0.0564,0.0572
"[1.2,1.44)",0.034,0.034,0.042,0.0452
"[1.44,1.68)",0.0172,0.0264,0.0296,0.0392
"[1.68,1.92)",0.0096,0.0152,0.0192,0.028
"[1.92,2.16)",0.004,0.012,0.0084,0.018
"[2.16,2.4)",0.002,0.0052,0.0052,0.0112
"[2.4,2.64)",0.002,0.0028,0.0036,0.0072
"[2.64,2.88)",4e-04,0.0028,0.0012,0.0032
"[2.88,3.12)",8e-04,8e-04,8e-04,0.0024
"[3.12,3.36)",0,0,4e-04,0.0028
"[3.36,3.6)",0,8e-04,4e-04,8e-04
"[3.6,3.84)",4e-04,0,0,4e-04
"[3.84,4.08)",0,4e-04,0,8e-04
"[4.08,4.32)",0,0,0,8e-04
"[4.32,4.56)",4e-04,0,4e-04,8e-04
"[4.56,4.8)",0,4e-04,0,4e-04
"[4.8,5.04)",0,0,0,0
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,4e-04
