"","quantity","estimator","value"
"1","mean","PM",-0.0397614359365442
"2","mean","CB",-0.0397614359365441
"3","mean","GR",-0.0397895984429788
"4","mean","ML",-0.0397751292943166
"5","var","PM",0.0763793978799034
"6","var","CB",0.771872347886088
"7","var","GR",0.747104165808274
"8","var","ML",10.8678859251839
"9","var","true",1.01722377535367
"10","SSEL","PM",1.06639135834269
"11","SSEL","CB",1.38169463604738
"12","SSEL","GR",1.38386526746483
"13","SSEL","ML",9.85614675814146
"14","WSSEL","PM",106.639135834269
"15","WSSEL","CB",138.169463604738
"16","WSSEL","GR",138.386526746483
"17","WSSEL","ML",985.614675814146
"18","ISEL","PM",0.199800099967263
"19","ISEL","CB",0.0657799076222893
"20","ISEL","GR",0.0749447901029993
"21","ISEL","ML",0.356880818237453
"22","SELrank","PM",0.118629683364376
"23","SELrank","CB",0.118629683364376
"24","SELrank","GR",0.119147495343594
"25","SELrank","ML",0.117707420841094
