"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,8e-04
"[-5.76,-5.52)",0,0,0,4e-04
"[-5.52,-5.28)",0,0,0,0.0024
"[-5.28,-5.04)",0,0,0,8e-04
"[-5.04,-4.8)",0,0,0,0.0012
"[-4.8,-4.56)",0,0,0,0.002
"[-4.56,-4.32)",0,0,0,0.004
"[-4.32,-4.08)",0,0,0,0.002
"[-4.08,-3.84)",0,0,0,0.0032
"[-3.84,-3.6)",0,0,0,0.0056
"[-3.6,-3.36)",0,0,0,0.0044
"[-3.36,-3.12)",0,4e-04,0,0.0072
"[-3.12,-2.88)",0,0.0012,8e-04,0.0108
"[-2.88,-2.64)",0,8e-04,0.002,0.0152
"[-2.64,-2.4)",4e-04,0.0024,0.0028,0.0132
"[-2.4,-2.16)",4e-04,0.0056,0.0072,0.0148
"[-2.16,-1.92)",0.002,0.0096,0.0108,0.0196
"[-1.92,-1.68)",0.0052,0.018,0.0192,0.0272
"[-1.68,-1.44)",0.0108,0.0288,0.0272,0.0324
"[-1.44,-1.2)",0.022,0.0576,0.0436,0.054
"[-1.2,-0.96)",0.06,0.0604,0.0628,0.0504
"[-0.96,-0.72)",0.0724,0.08,0.0864,0.0664
"[-0.72,-0.48)",0.1128,0.1004,0.096,0.0652
"[-0.48,-0.24)",0.1604,0.1116,0.1084,0.0628
"[-0.24,0)",0.1408,0.0908,0.1052,0.0612
"[0,0.24)",0.1096,0.0876,0.0848,0.0616
"[0.24,0.48)",0.0784,0.0728,0.0696,0.0532
"[0.48,0.72)",0.0708,0.0592,0.0556,0.0428
"[0.72,0.96)",0.0536,0.0528,0.0492,0.0468
"[0.96,1.2)",0.0296,0.04,0.0412,0.0408
"[1.2,1.44)",0.0248,0.0288,0.0344,0.0344
"[1.44,1.68)",0.0156,0.0224,0.0232,0.0332
"[1.68,1.92)",0.0116,0.0148,0.0236,0.0324
"[1.92,2.16)",0.0072,0.0168,0.0132,0.0164
"[2.16,2.4)",0.0048,0.0116,0.0132,0.0164
"[2.4,2.64)",0.002,0.0072,0.0064,0.0148
"[2.64,2.88)",0.002,0.0064,0.0048,0.0144
"[2.88,3.12)",0,0.0036,0.0036,0.0168
"[3.12,3.36)",4e-04,0.0024,0.002,0.008
"[3.36,3.6)",8e-04,0.002,4e-04,0.0084
"[3.6,3.84)",0.0012,8e-04,0.0012,0.0064
"[3.84,4.08)",0,8e-04,8e-04,0.0056
"[4.08,4.32)",4e-04,4e-04,4e-04,0.0036
"[4.32,4.56)",0,0,0,0.0044
"[4.56,4.8)",0,0.0016,0,0.0032
"[4.8,5.04)",0,0,0,0.0028
"[5.04,5.28)",0,4e-04,0,0
"[5.28,5.52)",0,0,0,4e-04
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,4e-04
