"","quantity","estimator","value"
"1","mean","PM",-0.044398491632867
"2","mean","CB",-0.044398491632867
"3","mean","GR",-0.0442059031938017
"4","mean","ML",-0.0192887603961138
"5","var","PM",0.557646216606532
"6","var","CB",1.11863548490893
"7","var","GR",1.06598807016029
"8","var","ML",3.23202477308127
"9","var","true",1.01369356327996
"10","SSEL","PM",0.572481648127793
"11","SSEL","CB",0.683172394358698
"12","SSEL","GR",0.690770881480802
"13","SSEL","ML",2.28938716453165
"14","WSSEL","PM",14.3120412031948
"15","WSSEL","CB",17.0793098589675
"16","WSSEL","GR",17.26927203702
"17","WSSEL","ML",57.2346791132912
"18","ISEL","PM",0.0608699031899511
"19","ISEL","CB",0.0422449932862287
"20","ISEL","GR",0.0349401773701339
"21","ISEL","ML",0.0860343564414547
"22","SELrank","PM",0.0552
"23","SELrank","CB",0.0552
"24","SELrank","GR",0.0548118343195266
"25","SELrank","ML",0.0668272189349112
