"","SEL_PM","SEL_CB","SEL_GR","SEL_ML"
"1",0.0680199219188026,0.123185519540599,0.130777294033614,0.0767683244859039
"2",0.0860514520111554,0.113899585730807,0.154872908468691,0.093476293726031
"3",0.0685445183242129,0.120374914919294,0.140748479123031,0.0766762566447237
"4",0.0827984434125962,0.104262266675403,0.135506908143076,0.0843106274318453
"5",0.0836665833970719,0.115222984812153,0.152171312867118,0.0908864911281955
"6",0.0766793698607902,0.111090594991947,0.140612284789774,0.0841367490141601
"7",0.0917795383996346,0.142707955551782,0.145583440079867,0.108107094544876
"8",0.0583249905168465,0.103361821182813,0.129081165840836,0.0785259519524296
"9",0.0846203954543769,0.129970861788797,0.143245673950945,0.101444363571641
"10",0.0944206217676404,0.137625689212439,0.185109198635164,0.123176018442948
"11",0.092354886945274,0.107195913459828,0.14175124921451,0.0985139460969034
"12",0.121623648733856,0.16233008345225,0.189938259016631,0.144163892433162
"13",0.118352613401763,0.156872969941447,0.179255222078052,0.149321738309225
"14",0.10831451992216,0.120715637377348,0.139789389817295,0.11786082752576
"15",0.165763366409839,0.193802059626224,0.219231930924119,0.188207606629785
"16",0.160423725649092,0.190886450881991,0.206886345276299,0.192598301863552
"17",0.124978498708436,0.158982612434175,0.194391957679996,0.165726833870754
"18",0.184258254101194,0.176679134457616,0.183616793481184,0.175517021939081
"19",0.223080547687092,0.273088540061474,0.270872814494069,0.285182480663423
"20",0.20771724139201,0.216547650917826,0.200486979312265,0.216685904331484
"21",0.154447829192669,0.169539092262623,0.185477986402365,0.198628281332223
"22",0.203544421246658,0.233807723975775,0.227159638129049,0.266939233958232
"23",0.229644878738395,0.284425314270858,0.314612595987462,0.337644746707484
"24",0.271161828254778,0.282362560632643,0.287332508517387,0.31511724964072
"25",0.227191040567762,0.223709737638947,0.245665239090664,0.264314996262605
"26",0.26725992645331,0.261277775759319,0.26837877765594,0.287107616890646
"27",0.241998346682592,0.270439059122448,0.272073274753608,0.349102687812364
"28",0.275343393519124,0.290220633426128,0.293839903551441,0.352056869428445
"29",0.267905323926054,0.28045292932345,0.319067261053423,0.364162482896009
"30",0.233300522808519,0.252577849607537,0.226436370445874,0.335058250194047
"31",0.331046836553446,0.353577006104763,0.365330059038826,0.470786137162374
"32",0.340726296751251,0.369714544654281,0.362573901167779,0.536956529978501
"33",0.348181590055546,0.35553780608843,0.357237040466916,0.492491066911705
"34",0.335799180188876,0.351761488106301,0.357857123385881,0.525353561053623
"35",0.344831248398452,0.405747183699861,0.401691179980027,0.679518344919217
"36",0.361969950943256,0.395454418378885,0.379864454773245,0.647751983600289
"37",0.367221225147681,0.373373192870395,0.354383425559074,0.630723815063154
"38",0.35875416966535,0.363526674828526,0.359931044650751,0.600855299628104
"39",0.461152090533665,0.458398815718665,0.470229251581897,0.73112256194717
"40",0.455101232235324,0.466492610484426,0.453150896759883,0.773680350099371
"41",0.672435467922889,0.648797136545065,0.662951852722395,0.932157893304556
"42",0.424051944317535,0.477654336498789,0.436882679850244,1.07109918037793
"43",0.595621712798108,0.576001917075133,0.609000382480815,0.862442529486664
"44",0.748634032230029,0.766817360988842,0.749451242285218,1.35333230086771
"45",0.487518614766768,0.507076247272919,0.484477074403393,1.12237495958731
"46",0.534419898757007,0.539606332049376,0.550303400681301,1.11666891211891
"47",0.466783108285895,0.464419771334126,0.471806626078896,1.12320979232279
"48",0.698958014119849,0.715915656130829,0.735666445987896,1.42278928866813
"49",0.6228960330919,0.653698482461309,0.630117114596488,1.80909603022414
"50",0.627872972788301,0.633574359096577,0.653533119523329,1.43424948000512
