"","quantity","estimator","value"
"1","mean","PM",0.0194313860634204
"2","mean","CB",0.0194313860634204
"3","mean","GR",0.0194467985543811
"4","mean","ML",0.0193266293132115
"5","var","PM",0.713781059749519
"6","var","CB",0.990904285261463
"7","var","GR",0.975332134909001
"8","var","ML",1.49518126115097
"9","var","true",0.981817247068344
"10","SSEL","PM",0.279873445200384
"11","SSEL","CB",0.301391299438621
"12","SSEL","GR",0.319354780416993
"13","SSEL","ML",0.505051377542525
"14","WSSEL","PM",13.9936722600192
"15","WSSEL","CB",15.0695649719311
"16","WSSEL","GR",15.9677390208496
"17","WSSEL","ML",25.2525688771262
"18","ISEL","PM",0.0127838553134056
"19","ISEL","CB",0.0093693198027531
"20","ISEL","GR",0.00783791367156955
"21","ISEL","ML",0.0174742345394902
"22","SELrank","PM",0.0329030372933487
"23","SELrank","CB",0.0329030372933487
"24","SELrank","GR",0.032640676662822
"25","SELrank","ML",0.0365833141099577
