"","SEL_PM","SEL_CB","SEL_GR","SEL_ML"
"1",0.0164616165986902,0.016942875876684,0.0252195311169245,0.0156429394284933
"2",0.0315733058146202,0.0365250230913181,0.0421536094372407,0.0323755051456528
"3",0.0297816130574167,0.0320242761523776,0.0424911670436411,0.0296253183166542
"4",0.0312665351033524,0.0327054602326379,0.0420421973036018,0.0307973676733447
"5",0.024685713589613,0.0286341734668145,0.0397420567660299,0.0257055399901124
"6",0.0403316053754473,0.044201408550664,0.0577471712167779,0.0413875744721326
"7",0.0595540377456921,0.0587119603561652,0.0607953917761731,0.0574315011765831
"8",0.0546577087319625,0.0577212213027599,0.0627049301504417,0.0558507718001747
"9",0.0494978547359219,0.0487528726675856,0.0561130008038951,0.0488574562573906
"10",0.0484131120376637,0.0514076127444516,0.0637205440838427,0.0512872156174852
"11",0.0714204246137467,0.0747969861291009,0.082666792938625,0.0758188125071131
"12",0.0592340147097318,0.0634130412833361,0.0737188831193334,0.0667661610622035
"13",0.0730415048771555,0.0735716731588519,0.0846774037091219,0.0775189742729477
"14",0.115546079952111,0.116050436067887,0.124737408985837,0.120517046883914
"15",0.162063332452508,0.165819475299917,0.175250787702037,0.177541407453142
"16",0.11391669378255,0.116157536619601,0.117279840065357,0.129829770537063
"17",0.160939307533737,0.156952290628601,0.171053581672978,0.168457947879685
"18",0.172617781216469,0.179457979476827,0.199458536507766,0.218625872021113
"19",0.184151873806368,0.190936928350797,0.186700135174393,0.239691989524801
"20",0.22065284133092,0.215173096292157,0.212751343619075,0.239793725944779
"21",0.289519579071028,0.291291568303542,0.284378178159285,0.353206343869776
"22",0.242854058141369,0.246487927052062,0.260877726382092,0.33837342958605
"23",0.268070665492912,0.265172190729488,0.264492192470654,0.314128085733825
"24",0.378017931423103,0.3814888560688,0.394559122697361,0.499971757112507
"25",0.265334477029986,0.265030710212839,0.282560416169157,0.427078188961691
