"","quantity","estimator","value"
"1","mean","PM",0.0375917146804045
"2","mean","CB",0.0375917146804045
"3","mean","GR",0.0377750485813419
"4","mean","ML",0.0451410619117007
"5","var","PM",0.877693582826343
"6","var","CB",1.03312365641697
"7","var","GR",1.00475297436442
"8","var","ML",1.29020006558993
"9","var","true",1.02698080814707
"10","SSEL","PM",0.161927999219052
"11","SSEL","CB",0.166825130319464
"12","SSEL","GR",0.179949909880975
"13","SSEL","ML",0.242588812046836
"14","WSSEL","PM",4.0481999804763
"15","WSSEL","CB",4.1706282579866
"16","WSSEL","GR",4.49874774702437
"17","WSSEL","ML",6.06472030117091
"18","ISEL","PM",0.0142944445329035
"19","ISEL","CB",0.0128618425613193
"20","ISEL","GR",0.0105092712053495
"21","ISEL","ML",0.014819677037679
"22","SELrank","PM",0.0173573964497041
"23","SELrank","CB",0.0173573964497041
"24","SELrank","GR",0.0172721893491124
"25","SELrank","ML",0.0191869822485207
