"","quantity","estimator","value"
"1","mean","PM",0.0137135343948561
"2","mean","CB",0.0137135343948561
"3","mean","GR",0.0137697736481659
"4","mean","ML",0.0136435405089892
"5","var","PM",0.88136164143567
"6","var","CB",0.97082683149858
"7","var","GR",0.952613914397415
"8","var","ML",1.07086061280691
"9","var","true",0.981983607229406
"10","SSEL","PM",0.0922422790292361
"11","SSEL","CB",0.0930273068991093
"12","SSEL","GR",0.100623949017647
"13","SSEL","ML",0.0998276626774823
"14","WSSEL","PM",2.3060569757309
"15","WSSEL","CB",2.32568267247773
"16","WSSEL","GR",2.51559872544117
"17","WSSEL","ML",2.49569156693706
"18","ISEL","PM",0.0109517617510415
"19","ISEL","CB",0.0102224912506646
"20","ISEL","GR",0.00782575422813543
"21","ISEL","ML",0.010572240941533
"22","SELrank","PM",0.0131384615384615
"23","SELrank","CB",0.0131384615384615
"24","SELrank","GR",0.013094674556213
"25","SELrank","ML",0.0130816568047337
