"","var_true_theta"
"1",1.03248646315004
"2",0.791732569814865
"3",1.41700356647483
"4",0.725345311478875
"5",1.05962639584046
"6",0.618487036112666
"7",1.10744763877795
"8",0.557350588538913
"9",0.571756866126296
"10",0.93500530467284
"11",0.872436118641353
"12",0.65114731286852
"13",1.3039552192675
"14",0.822393786232581
"15",1.14866611411017
"16",1.0332815102517
"17",0.817775460291472
"18",1.35308736631932
"19",1.26040988464233
"20",1.4052028672248
"21",0.654810371300812
"22",0.95644731875389
"23",0.754396891950398
"24",1.13838729727
"25",0.940188109354669
"26",1.02244367117014
"27",0.678967242419335
"28",0.72446002974448
"29",0.739103513702136
"30",1.04627876017278
"31",0.7750239855834
"32",1.50696926082077
"33",1.18065454554813
"34",0.463567661397359
"35",0.46904103320316
"36",1.07809944210858
"37",0.612435055752836
"38",0.638614231599202
"39",0.781962572212399
"40",0.594595762316903
"41",1.14452053607122
"42",0.58505660406642
"43",0.422124579145733
"44",1.28435899616559
"45",2.12190151431375
"46",0.692289823382818
"47",1.01550037034279
"48",1.14534475056129
"49",0.865131993334655
"50",1.240394139272
"51",0.94547614079681
"52",1.14539612623926
"53",1.82233086675615
"54",0.885618953845178
"55",1.37519868252658
"56",0.685544584760458
"57",0.523681009296786
"58",1.15336735344195
"59",1.05424589437646
"60",1.42589776568238
"61",0.936487072568751
"62",0.75963468385619
"63",0.462978961802474
"64",1.00728872056691
"65",1.98501429096411
"66",0.362919184618118
"67",0.882639203822805
"68",0.474105521677009
"69",1.09065157216153
"70",0.640504899940497
"71",1.11940529464575
"72",1.18956059426371
"73",0.579881705733808
"74",1.11607955761197
"75",1.76560704925851
"76",0.616752138515807
"77",1.8314249204152
"78",0.581009274082212
"79",0.603565997600351
"80",0.825803110238617
"81",1.40842319206092
"82",0.817859725948141
"83",1.09022319581568
"84",1.82592904830678
"85",0.75443641299314
"86",1.34998347779275
"87",0.850345489395202
"88",1.51774450039439
"89",1.04660450991606
"90",0.783258300459716
"91",0.729660761838879
"92",0.89942003532956
"93",1.23861659167148
"94",0.388464003511892
"95",0.892599323319095
"96",1.48741063692651
"97",0.862350597425342
"98",0.772003336492013
"99",0.9944952049868
"100",1.88279380241481
