"","quantity","estimator","value"
"1","mean","PM",-0.0283853695749352
"2","mean","CB",-0.0283853695749352
"3","mean","GR",-0.0283584065029315
"4","mean","ML",-0.0281824767890576
"5","var","PM",0.750175016540082
"6","var","CB",0.991432860964159
"7","var","GR",0.97111012547889
"8","var","ML",1.32465297347854
"9","var","true",0.986813096145752
"10","SSEL","PM",0.239383455856907
"11","SSEL","CB",0.25345188921208
"12","SSEL","GR",0.26539599318901
"13","SSEL","ML",0.325437629099144
"14","WSSEL","PM",11.9691727928453
"15","WSSEL","CB",12.672594460604
"16","WSSEL","GR",13.2697996594505
"17","WSSEL","ML",16.2718814549572
"18","ISEL","PM",0.0129603316648572
"19","ISEL","CB",0.00933269786686727
"20","ISEL","GR",0.00750166721284119
"21","ISEL","ML",0.0135078923283816
"22","SELrank","PM",0.029442060745867
"23","SELrank","CB",0.029442060745867
"24","SELrank","GR",0.0294033064206075
"25","SELrank","ML",0.0293857747020377
