"","quantity","estimator","value"
"1","mean","PM",-0.0859690866216664
"2","mean","CB",-0.0859690866216664
"3","mean","GR",-0.085862976191657
"4","mean","ML",-0.104252560560054
"5","var","PM",0.224757954895769
"6","var","CB",1.56355010869046
"7","var","GR",1.34840056590924
"8","var","ML",16.6908798253878
"9","var","true",1.02286325669699
"10","SSEL","PM",1.23692286070339
"11","SSEL","CB",1.9774699527643
"12","SSEL","GR",1.84332957393235
"13","SSEL","ML",15.6866392583994
"14","WSSEL","PM",30.9230715175848
"15","WSSEL","CB",49.4367488191075
"16","WSSEL","GR",46.0832393483087
"17","WSSEL","ML",392.165981459986
"18","ISEL","PM",0.227510031370613
"19","ISEL","CB",0.130959234573895
"20","ISEL","GR",0.120714349521847
"21","ISEL","ML",0.469886404684014
"22","SELrank","PM",0.108114792899408
"23","SELrank","CB",0.108114792899408
"24","SELrank","GR",0.108866272189349
"25","SELrank","ML",0.114710059171598
