"","quantity","estimator","value"
"1","mean","PM",0.00547902885490206
"2","mean","CB",0.00547902885490206
"3","mean","GR",0.00560719419603455
"4","mean","ML",0.00362220427030396
"5","var","PM",0.926629195540668
"6","var","CB",1.04941330272434
"7","var","GR",1.03737821757026
"8","var","ML",1.20004981523437
"9","var","true",1.03837424654062
"10","SSEL","PM",0.122194866009511
"11","SSEL","CB",0.126064153098621
"12","SSEL","GR",0.13967920984681
"13","SSEL","ML",0.152232089623381
"14","WSSEL","PM",6.10974330047556
"15","WSSEL","CB",6.30320765493104
"16","WSSEL","GR",6.98396049234048
"17","WSSEL","ML",7.61160448116906
"18","ISEL","PM",0.00674988886087339
"19","ISEL","CB",0.00629115686704073
"20","ISEL","GR",0.00649960634637086
"21","ISEL","ML",0.00736912448189458
"22","SELrank","PM",0.0167595540176855
"23","SELrank","CB",0.0167595540176855
"24","SELrank","GR",0.0164067666282199
"25","SELrank","ML",0.017280276816609
