"","SEL_PM","SEL_CB","SEL_GR","SEL_ML"
"1",1.25718200215597,2.01663859633786,2.24004852871139,2.49992587897273
"2",0.899442392408222,1.65174206037735,1.79264348917878,1.86777067569472
"3",0.763555679052843,1.16828230978398,1.34603358096868,1.89733311748086
"4",0.75148272795433,1.37401752905837,1.51308750816172,1.94148974756831
"5",0.715060990700746,1.13993550690642,1.34891345572618,2.06462669418151
"6",0.871698978263916,1.28133772234937,1.46653091748256,2.21701266871072
"7",0.54010780009384,0.817731569293683,0.902747769467868,1.80637547653822
"8",1.17570459623531,1.65736287572935,1.88869865521053,2.64377091166582
"9",0.78515942414486,1.32436198913414,1.49319138137365,2.54648962972099
"10",0.76038469866638,1.92506357724797,1.90103622376333,3.47522657546345
"11",0.898216901498174,1.07504482190109,1.2058730467686,2.34758947126608
"12",1.05117952681257,1.39531149688828,1.64190655714714,2.68087106526811
"13",0.822066331753017,1.23959953462244,1.35924697040622,2.70729369124816
"14",1.29735009890968,1.70322902354234,1.87797558323425,3.24003165406592
"15",0.921688082255837,1.54343914031412,1.69983800591103,3.56754490575407
"16",1.01385797056177,1.35969310915205,1.3484044187619,2.86389962061903
"17",1.13822090608123,1.20400360218361,1.27974691548954,3.06975709282327
"18",0.949744994356469,0.977583372001755,1.06567333612183,2.78480256492827
"19",0.87979976744584,1.28741151409484,1.34377082524684,3.07514603042282
"20",0.955990805315023,1.684518064274,1.76292466869886,4.06745065248429
"21",1.07058409392144,1.15011573933012,1.16266696822605,3.13895786279758
"22",1.09483857227926,1.536143648656,1.63039631267262,4.64232558478668
"23",0.99793471535922,1.89460733403894,1.95668823359628,4.9708996488944
"24",1.21510540064664,2.06720957283609,1.86966327806356,5.1913296624904
"25",1.29125383767733,1.68241606693471,1.8201165709577,4.19033955240753
"26",0.719828775793413,1.22615366502978,1.26970133815223,4.55132517045651
"27",1.11680953805651,1.47165429280004,1.37507997407461,4.46127175530216
"28",0.940955668611179,1.57446260488883,1.68063873941698,5.29421294342432
"29",1.29247961924662,1.52064840043702,1.57139443410592,4.53348130605323
"30",0.945156173144249,1.0984259902817,1.07554580508588,4.91514133522588
"31",0.724972108019334,1.15255118651758,1.11111488164309,5.31360119770416
"32",0.931797233502361,1.28766497851135,1.34690557927373,5.86350443431772
"33",0.785726694596803,1.17268331001136,1.03457864356966,4.55617496401402
"34",1.22099479000693,1.93908698850567,1.92308325831662,7.21532708447763
"35",0.919186519923173,1.32893688388437,1.26552609426651,7.10490314860136
"36",0.900897626772195,1.39584656790489,1.19965264807663,6.72259061356391
"37",1.01853474964247,1.24458574435196,1.234587832804,5.74373812778141
"38",1.18704877073457,1.53651495137113,1.43397705678978,5.81677465248344
"39",1.2627615529756,1.74990568616559,1.67524459905513,7.03883320747179
"40",0.653618483522983,1.08599751111051,0.969890135363359,7.21412327206322
"41",0.932808170674827,1.11439149568485,1.11297826446011,6.08399521162012
"42",0.968070460214338,1.3072674228722,1.27751869759757,6.35894922760419
"43",1.18703517300873,1.70852938302888,1.56439251513621,9.76035678186425
"44",0.980928492753836,1.51897376775461,1.45561603586003,9.47720584047813
"45",1.03396932892113,1.47350140439282,1.44065247648706,7.88034479772456
"46",0.744449020112274,1.03936863612341,1.05448749575887,10.2527170640178
"47",0.916035485700987,1.01500483937607,1.01431957463927,7.64378687684778
"48",1.0383609209959,1.57701143588754,1.54554895907152,10.8548522084624
"49",0.818289440431586,1.29195686272091,1.17608727523583,8.94535878886272
"50",1.31816981469797,1.58514689678841,1.55342176907814,10.1284523503315
"51",0.949474919120627,1.30915750657468,1.16590452189317,11.663729688192
"52",0.863421911070668,1.10641419179153,1.02344283043787,10.948552977119
"53",1.09137938298336,1.43727278855345,1.3583483947216,10.6827917689913
"54",0.959518350928985,1.3436113306109,1.2123442287754,10.0019218395134
"55",1.08762199254671,1.27276014552363,1.28505015539673,11.2725234408983
"56",1.10734391311315,1.72630912352949,1.56314130020277,14.789777335667
"57",1.01627831085607,1.38415576986694,1.25113202217834,11.5434391903403
"58",1.32881558275686,1.6570130377819,1.62747634507274,10.8360577314753
"59",1.27696262585316,1.6843037090133,1.50950179968286,18.5860721902796
"60",0.799529307309828,1.03172684476709,0.951775511060371,10.3078886803184
"61",1.30795427391472,1.67297919572314,1.59033923165623,14.6975173848344
"62",1.02073397558842,1.37604567963849,1.24237247409522,16.8658138230604
"63",0.938432105495783,1.00784073527781,1.01318594854024,10.3712570467759
"64",1.03478545619205,1.27701406188224,1.23291955840179,16.0268143707205
"65",0.89244731886927,1.12368691529748,1.08106100295838,17.1545349478892
"66",0.859602258949637,1.05317760601161,0.98458035119586,15.3594318356011
"67",0.942945331841349,1.27776315417088,1.15897415242222,20.6947468260339
"68",1.33534187912827,1.60751227839351,1.56833988735394,20.1482795596473
"69",0.771623785072971,0.920772567277831,0.880933234670241,18.5518084396821
"70",1.02683589191131,1.45542580826197,1.30749474129095,27.6790689061516
"71",0.678794803212202,0.795132615178193,0.732696723559108,19.0995679749238
"72",0.842227556380272,0.915987314217803,0.918352061824709,16.2393507079843
"73",1.0411460824957,1.18528296207814,1.12361200904822,20.8460693525368
"74",1.41211415815802,1.63475716854503,1.52730278516129,21.1025458654186
"75",0.948827231215986,1.01839097208481,1.00467971257807,19.7797205036773
"76",1.30930769933056,1.44677309713079,1.40399416428913,19.0830002485512
