"","quantity","estimator","value"
"1","mean","PM",-0.00430088236755115
"2","mean","CB",-0.00430088236755117
"3","mean","GR",-0.00437581183776961
"4","mean","ML",-0.0038710166527584
"5","var","PM",0.122090565567092
"6","var","CB",1.12111007679429
"7","var","GR",1.05265088081638
"8","var","ML",10.9985281493335
"9","var","true",0.985121684893209
"10","SSEL","PM",1.0927455283425
"11","SSEL","CB",1.62362965416784
"12","SSEL","GR",1.60593008165906
"13","SSEL","ML",9.93283033829239
"14","WSSEL","PM",54.6372764171249
"15","WSSEL","CB",81.181482708392
"16","WSSEL","GR",80.2965040829532
"17","WSSEL","ML",496.64151691462
"18","ISEL","PM",0.20712071784755
"19","ISEL","CB",0.0891639582192017
"20","ISEL","GR",0.0894211780174003
"21","ISEL","ML",0.388729802451728
"22","SELrank","PM",0.11319753940792
"23","SELrank","CB",0.11319753940792
"24","SELrank","GR",0.113862206843522
"25","SELrank","ML",0.113244598231449
