"","quantity","estimator","value"
"1","mean","PM",-0.0134569659239999
"2","mean","CB",-0.0134569659239999
"3","mean","GR",-0.0135010616638709
"4","mean","ML",-0.0134483681560341
"5","var","PM",0.92649193403459
"6","var","CB",1.01781216481775
"7","var","GR",1.00060146332614
"8","var","ML",1.11862034275417
"9","var","true",1.02056084429649
"10","SSEL","PM",0.0940403554251048
"11","SSEL","CB",0.0957117497709089
"12","SSEL","GR",0.104169358399031
"13","SSEL","ML",0.102230166803445
"14","WSSEL","PM",2.35100888562762
"15","WSSEL","CB",2.39279374427272
"16","WSSEL","GR",2.60423395997577
"17","WSSEL","ML",2.55575417008612
"18","ISEL","PM",0.0102829083363503
"19","ISEL","CB",0.00991965909049469
"20","ISEL","GR",0.00754350200697003
"21","ISEL","ML",0.0104394244951309
"22","SELrank","PM",0.0100721893491124
"23","SELrank","CB",0.0100721893491124
"24","SELrank","GR",0.0100366863905325
"25","SELrank","ML",0.0100745562130178
