"","SSEL_PM","SSEL_CB","SSEL_GR","SSEL_ML","WSSEL_PM","WSSEL_CB","WSSEL_GR","WSSEL_ML"
"1",0.524346487941317,0.626273674784811,0.700446003528541,1.71221583872115,13.1086621985329,15.6568418696203,17.5111500882135,42.8053959680289
"2",0.403062976268251,0.455800995057852,0.469558412089173,0.652140492430445,10.0765744067063,11.3950248764463,11.7389603022293,16.3035123107611
"3",0.579236473291686,0.552400814577631,0.51997672787108,0.353255816396187,14.4809118322922,13.8100203644408,12.999418196777,8.83139540990468
"4",0.253407361870097,0.24542985374221,0.273617749319155,0.244019231346715,6.33518404675243,6.13574634355524,6.84044373297888,6.10048078366787
"5",0.401899080448704,0.443119996710739,0.466349035417325,0.801249281395985,10.0474770112176,11.0779999177685,11.6587258854331,20.0312320348996
"6",0.264864864780016,0.314819205021515,0.33572139464988,0.647783978511988,6.62162161950041,7.87048012553786,8.393034866247,16.1945994627997
"7",0.387799835956145,0.36776666062907,0.37040919342295,0.299383510818584,9.69499589890363,9.19416651572674,9.26022983557376,7.48458777046461
"8",0.236834227715516,0.260878075313544,0.337705980684977,0.537513600529273,5.92085569288791,6.52195188283859,8.44264951712443,13.4378400132318
"9",0.264713658447936,0.214884365038483,0.208871274118962,0.720081341957479,6.61784146119841,5.37210912596208,5.22178185297404,18.002033548937
"10",0.168931455652913,0.19333748629866,0.298989116650499,0.657858305558647,4.22328639132282,4.83343715746649,7.47472791626247,16.4464576389662
"11",0.386704037664628,0.331326967764432,0.380445829586638,0.628198018342056,9.6676009416157,8.2831741941108,9.51114573966596,15.7049504585514
"12",0.432276106733136,0.493736055211168,0.496080079119458,1.13706109970464,10.8069026683284,12.3434013802792,12.4020019779864,28.426527492616
"13",0.304760677408359,0.408798828663733,0.442905023037248,1.60563460038103,7.61901693520897,10.2199707165933,11.0726255759312,40.1408650095258
"14",0.591551778982726,0.713535260880325,0.721508290185718,1.03024298858509,14.7887944745682,17.8383815220081,18.037707254643,25.7560747146273
