"","SEL_PM","SEL_CB","SEL_GR","SEL_ML"
"1",0.0325921938822674,0.0747520503694252,0.0966187794676555,0.033762521458424
"2",0.0364610860233235,0.0674998481139131,0.0915460981341252,0.0357975657838784
"3",0.0592551453476581,0.0928681437757487,0.119184242141722,0.0589369128864524
"4",0.0673949138006986,0.109324058850965,0.116336870304132,0.0678286999287506
"5",0.0550155125275424,0.0974650069196603,0.124584814558767,0.0591049814602499
"6",0.0911160298722651,0.127040559792638,0.167925980736276,0.0957652808521216
"7",0.0870017899256563,0.141576084557033,0.195987582601667,0.102533004005022
"8",0.111292477482407,0.165464111881571,0.218866271885618,0.134194149098077
"9",0.122203567245904,0.17441179746931,0.217984267719187,0.156012127204829
"10",0.150325800604021,0.152102740353096,0.180730122516005,0.142179780523455
"11",0.171848251211259,0.171374704731089,0.232920759748002,0.180140982289529
"12",0.213810762037158,0.260147856203543,0.325806650859055,0.297989130981472
"13",0.223531387185579,0.233143978537162,0.251848222343944,0.257045783765461
"14",0.233017430886886,0.262968810328666,0.309615693600192,0.368120780090139
"15",0.250654547443413,0.311185528762062,0.337067017992486,0.472768964819877
"16",0.437406642287523,0.47695895750638,0.505616584935473,0.718893364019444
"17",0.448063291568808,0.494300689068666,0.541347602864712,0.817246959759806
"18",0.36816174941765,0.385378260499151,0.393408380912517,0.67528365632978
"19",0.493237080359673,0.536319912886369,0.568605254970677,1.17443624998675
"20",0.729579104057157,0.784682679891806,0.727910428746248,1.67790443934162
"21",0.590456970604786,0.615199099355731,0.620858470425333,1.74019324964938
"22",0.519564038972193,0.536399008062953,0.534504210133601,1.4391246304107
"23",0.723487515362711,0.749561553223898,0.703235900216001,2.39802381750887
"24",0.8478428219715,0.861965742998733,0.820413194579525,3.42357281495284
"25",0.935757680429024,0.928535118505901,0.890403843404875,2.92864026438609
