"","quantity","estimator","value"
"1","mean","PM",0.0169510302550193
"2","mean","CB",0.0169510302550193
"3","mean","GR",0.0166636660608798
"4","mean","ML",0.0164729782053721
"5","var","PM",0.74381331276188
"6","var","CB",0.991100015135391
"7","var","GR",0.963463936797067
"8","var","ML",1.32458091590106
"9","var","true",0.988227126021332
"10","SSEL","PM",0.261287636247901
"11","SSEL","CB",0.274888403441103
"12","SSEL","GR",0.281693742098754
"13","SSEL","ML",0.337010749395685
"14","WSSEL","PM",6.53219090619752
"15","WSSEL","CB",6.87221008602759
"16","WSSEL","GR",7.04234355246886
"17","WSSEL","ML",8.42526873489212
"18","ISEL","PM",0.0267212115778398
"19","ISEL","CB",0.0235042016906959
"20","ISEL","GR",0.0178265078914884
"21","ISEL","ML",0.0247605979682058
"22","SELrank","PM",0.0271526627218935
"23","SELrank","CB",0.0271526627218935
"24","SELrank","GR",0.0271798816568047
"25","SELrank","ML",0.0271727810650888
