"","quantity","estimator","value"
"1","mean","PM",0.00304010632266535
"2","mean","CB",0.00304010632266534
"3","mean","GR",0.00306193974964902
"4","mean","ML",0.00313051872590353
"5","var","PM",0.739326827436069
"6","var","CB",0.985844057464806
"7","var","GR",0.967519790907031
"8","var","ML",1.32197357726241
"9","var","true",1.00393839655252
"10","SSEL","PM",0.265457392430899
"11","SSEL","CB",0.277414628176547
"12","SSEL","GR",0.282871916134861
"13","SSEL","ML",0.336087870043108
"14","WSSEL","PM",13.272869621545
"15","WSSEL","CB",13.8707314088273
"16","WSSEL","GR",14.143595806743
"17","WSSEL","ML",16.8043935021554
"18","ISEL","PM",0.0165113816541711
"19","ISEL","CB",0.0110779989463462
"20","ISEL","GR",0.00852215660971283
"21","ISEL","ML",0.0128100730692942
"22","SELrank","PM",0.0250985005767013
"23","SELrank","CB",0.0250985005767013
"24","SELrank","GR",0.0250758938869666
"25","SELrank","ML",0.0250582083813918
