"","quantity","estimator","value"
"1","mean","PM",0.0627473292605441
"2","mean","CB",0.0627473292605441
"3","mean","GR",0.062929666237751
"4","mean","ML",0.0472021953269256
"5","var","PM",0.503679372736713
"6","var","CB",1.04750473638918
"7","var","GR",0.99763462690607
"8","var","ML",3.11732378627643
"9","var","true",0.989544371086948
"10","SSEL","PM",0.5435709149225
"11","SSEL","CB",0.640862677063509
"12","SSEL","GR",0.655340797953416
"13","SSEL","ML",2.14343314135677
"14","WSSEL","PM",13.5892728730625
"15","WSSEL","CB",16.0215669265877
"16","WSSEL","GR",16.3835199488354
"17","WSSEL","ML",53.5858285339192
"18","ISEL","PM",0.0526875077687796
"19","ISEL","CB",0.0339015211388388
"20","ISEL","GR",0.028376185248758
"21","ISEL","ML",0.0711192161427483
"22","SELrank","PM",0.0529550295857988
"23","SELrank","CB",0.0529550295857988
"24","SELrank","GR",0.0528923076923077
"25","SELrank","ML",0.0649254437869823
