"","quantity","estimator","value"
"1","mean","PM",-0.00431369679788865
"2","mean","CB",-0.00431369679788865
"3","mean","GR",-0.00465130536894851
"4","mean","ML",-0.00446039667953262
"5","var","PM",0.68190434383106
"6","var","CB",0.924647490740759
"7","var","GR",0.894232159194767
"8","var","ML",1.26319973665858
"9","var","true",0.970690278697806
"10","SSEL","PM",0.268605753821382
"11","SSEL","CB",0.276074681696971
"12","SSEL","GR",0.300834570111663
"13","SSEL","ML",0.339576534894759
"14","WSSEL","PM",6.71514384553455
"15","WSSEL","CB",6.90186704242426
"16","WSSEL","GR",7.52086425279157
"17","WSSEL","ML",8.48941337236896
"18","ISEL","PM",0.0283938579769069
"19","ISEL","CB",0.0216709572516223
"20","ISEL","GR",0.0225242290041309
"21","ISEL","ML",0.0253200715604039
"22","SELrank","PM",0.0333538461538462
"23","SELrank","CB",0.0333538461538462
"24","SELrank","GR",0.0332461538461538
"25","SELrank","ML",0.0332153846153846
