"","quantity","estimator","value"
"1","mean","PM",0.0534743477297021
"2","mean","CB",0.0534743477297021
"3","mean","GR",0.0529886231629885
"4","mean","ML",0.091818500790251
"5","var","PM",0.288453799925604
"6","var","CB",1.89825399585039
"7","var","GR",1.74118573232038
"8","var","ML",23.4410507132672
"9","var","true",1.02076921019195
"10","SSEL","PM",1.26550920787956
"11","SSEL","CB",2.13337367948171
"12","SSEL","GR",2.05720861191296
"13","SSEL","ML",22.326726379993
"14","WSSEL","PM",31.6377301969889
"15","WSSEL","CB",53.3343419870427
"16","WSSEL","GR",51.430215297824
"17","WSSEL","ML",558.168159499826
"18","ISEL","PM",0.238582214430065
"19","ISEL","CB",0.161205598315549
"20","ISEL","GR",0.137984529184274
"21","ISEL","ML",0.505688012695073
"22","SELrank","PM",0.100518343195266
"23","SELrank","CB",0.100518343195266
"24","SELrank","GR",0.100373964497041
"25","SELrank","ML",0.112325443786982
