"","quantity","estimator","value"
"1","mean","PM",-0.00646025838908753
"2","mean","CB",-0.00646025838908753
"3","mean","GR",-0.0064240824004058
"4","mean","ML",0.00584237089307446
"5","var","PM",0.727174644349766
"6","var","CB",1.01330395588432
"7","var","GR",0.988359513161736
"8","var","ML",1.51860345697487
"9","var","true",1.00355438397995
"10","SSEL","PM",0.295374672361218
"11","SSEL","CB",0.318027545962627
"12","SSEL","GR",0.341444050614765
"13","SSEL","ML",0.508095523749138
"14","WSSEL","PM",14.7687336180609
"15","WSSEL","CB",15.9013772981314
"16","WSSEL","GR",17.0722025307382
"17","WSSEL","ML",25.4047761874569
"18","ISEL","PM",0.0187131918689379
"19","ISEL","CB",0.0130747815228937
"20","ISEL","GR",0.0142055649308408
"21","ISEL","ML",0.0204089865586029
"22","SELrank","PM",0.0353816224529027
"23","SELrank","CB",0.0353816224529027
"24","SELrank","GR",0.0350677431757017
"25","SELrank","ML",0.0379655517108804
