"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,2e-04
"[-5.28,-5.04)",0,0,0,8e-04
"[-5.04,-4.8)",0,0,0,6e-04
"[-4.8,-4.56)",0,0,0,6e-04
"[-4.56,-4.32)",0,2e-04,0,6e-04
"[-4.32,-4.08)",0,0,0,8e-04
"[-4.08,-3.84)",0,2e-04,0,6e-04
"[-3.84,-3.6)",2e-04,4e-04,2e-04,0.0012
"[-3.6,-3.36)",0,2e-04,0,0.003
"[-3.36,-3.12)",6e-04,8e-04,8e-04,0.0034
"[-3.12,-2.88)",0,0.0016,6e-04,0.0046
"[-2.88,-2.64)",0.001,0.0016,0.002,0.007
"[-2.64,-2.4)",0.0014,0.0072,0.0032,0.0098
"[-2.4,-2.16)",0.0028,0.0054,0.0078,0.012
"[-2.16,-1.92)",0.0078,0.0092,0.0108,0.0176
"[-1.92,-1.68)",0.0082,0.0188,0.0162,0.0224
"[-1.68,-1.44)",0.0154,0.0228,0.0252,0.0274
"[-1.44,-1.2)",0.0308,0.0304,0.035,0.0416
"[-1.2,-0.96)",0.0366,0.0452,0.0496,0.0482
"[-0.96,-0.72)",0.0566,0.064,0.0638,0.0568
"[-0.72,-0.48)",0.0858,0.077,0.077,0.065
"[-0.48,-0.24)",0.1008,0.0872,0.0876,0.0782
"[-0.24,0)",0.12,0.0992,0.0972,0.0792
"[0,0.24)",0.119,0.1026,0.0954,0.078
"[0.24,0.48)",0.1126,0.094,0.0896,0.0774
"[0.48,0.72)",0.0894,0.08,0.0804,0.0678
"[0.72,0.96)",0.076,0.0716,0.0702,0.065
"[0.96,1.2)",0.0506,0.056,0.0574,0.0438
"[1.2,1.44)",0.0338,0.0408,0.043,0.047
"[1.44,1.68)",0.0204,0.0282,0.0314,0.0354
"[1.68,1.92)",0.0134,0.0182,0.0212,0.0294
"[1.92,2.16)",0.0082,0.0154,0.0164,0.0236
"[2.16,2.4)",0.004,0.0096,0.0074,0.0134
"[2.4,2.64)",0.002,0.005,0.006,0.01
"[2.64,2.88)",0.001,0.003,0.0018,0.0072
"[2.88,3.12)",8e-04,0.0016,0.0014,0.006
"[3.12,3.36)",6e-04,0.0012,0.001,0.0036
"[3.36,3.6)",2e-04,2e-04,2e-04,0.004
"[3.6,3.84)",0,8e-04,2e-04,0.0028
"[3.84,4.08)",0,4e-04,0,8e-04
"[4.08,4.32)",0,0,0,0.0012
"[4.32,4.56)",0,0,0,8e-04
"[4.56,4.8)",0,0,0,4e-04
"[4.8,5.04)",0,0,0,4e-04
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,2e-04
"[5.52,5.76)",0,0,0,2e-04
"[5.76,6)",0,0,0,0
