"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0.004
"[-5.76,-5.52)",0,0,0,0.006
"[-5.52,-5.28)",0,0,0,0.0072
"[-5.28,-5.04)",0,0,8e-04,0.0084
"[-5.04,-4.8)",0,0,4e-04,0.008
"[-4.8,-4.56)",0,0,0,0.0072
"[-4.56,-4.32)",0,4e-04,8e-04,0.0036
"[-4.32,-4.08)",0,0.0012,0,0.0072
"[-4.08,-3.84)",0,8e-04,0.002,0.0084
"[-3.84,-3.6)",0,0.0012,4e-04,0.0108
"[-3.6,-3.36)",0,0.002,0.0016,0.0136
"[-3.36,-3.12)",0,0.0024,0.0028,0.0188
"[-3.12,-2.88)",0,0.0036,8e-04,0.0152
"[-2.88,-2.64)",0,0.0044,0.0072,0.0156
"[-2.64,-2.4)",8e-04,0.0072,0.0036,0.0136
"[-2.4,-2.16)",0.0016,0.0092,0.0072,0.0192
"[-2.16,-1.92)",4e-04,0.0108,0.012,0.0232
"[-1.92,-1.68)",0.004,0.02,0.0136,0.0252
"[-1.68,-1.44)",0.0068,0.022,0.0224,0.0336
"[-1.44,-1.2)",0.0148,0.0356,0.0332,0.0292
"[-1.2,-0.96)",0.0268,0.046,0.048,0.0288
"[-0.96,-0.72)",0.0608,0.0688,0.0656,0.0284
"[-0.72,-0.48)",0.1108,0.074,0.084,0.0324
"[-0.48,-0.24)",0.1348,0.0888,0.098,0.0324
"[-0.24,0)",0.1552,0.1104,0.1064,0.034
"[0,0.24)",0.1368,0.1076,0.1052,0.0272
"[0.24,0.48)",0.1384,0.09,0.0912,0.036
"[0.48,0.72)",0.1024,0.0768,0.0768,0.032
"[0.72,0.96)",0.044,0.054,0.0624,0.0316
"[0.96,1.2)",0.0136,0.0452,0.0416,0.028
"[1.2,1.44)",0.0216,0.028,0.0312,0.0224
"[1.44,1.68)",0.0124,0.0228,0.0184,0.0256
"[1.68,1.92)",0.0052,0.0184,0.0156,0.0184
"[1.92,2.16)",0.0012,0.0116,0.0104,0.0188
"[2.16,2.4)",0,0.0068,0.0104,0.0196
"[2.4,2.64)",0.0024,0.006,0.0052,0.0168
"[2.64,2.88)",0.0016,0.0052,0.004,0.018
"[2.88,3.12)",0.0012,0.0028,0.0052,0.0148
"[3.12,3.36)",8e-04,0.0024,0.0024,0.0108
"[3.36,3.6)",4e-04,0.0032,0.0024,0.01
"[3.6,3.84)",8e-04,0.0024,0.0024,0.0072
"[3.84,4.08)",0,8e-04,4e-04,0.0128
"[4.08,4.32)",4e-04,4e-04,8e-04,0.0112
"[4.32,4.56)",0,0.002,8e-04,0.0068
"[4.56,4.8)",0,0.0012,0,0.006
"[4.8,5.04)",0,0.0012,0.0012,0.0064
"[5.04,5.28)",0,4e-04,0,0.0076
"[5.28,5.52)",0,4e-04,0,0.0032
"[5.52,5.76)",0,8e-04,4e-04,0.0064
"[5.76,6)",0,4e-04,4e-04,0.0056
