"","quantity","estimator","value"
"1","mean","PM",0.00488375401972628
"2","mean","CB",0.00488375401972624
"3","mean","GR",0.00470418903221835
"4","mean","ML",0.125696609521644
"5","var","PM",0.176169195018003
"6","var","CB",1.15942184643174
"7","var","GR",1.03806151078352
"8","var","ML",25.2252041352258
"9","var","true",1.03570124863572
"10","SSEL","PM",1.13652806878141
"11","SSEL","CB",1.56996563874053
"12","SSEL","GR",1.53636857555695
"13","SSEL","ML",24.0387609066148
"14","WSSEL","PM",28.4132017195352
"15","WSSEL","CB",39.2491409685133
"16","WSSEL","GR",38.4092143889237
"17","WSSEL","ML",600.96902266537
"18","ISEL","PM",0.225516112860176
"19","ISEL","CB",0.111790818613127
"20","ISEL","GR",0.109248292757261
"21","ISEL","ML",0.482564433554458
"22","SELrank","PM",0.107495857988166
"23","SELrank","CB",0.107495857988166
"24","SELrank","GR",0.107944378698225
"25","SELrank","ML",0.116749112426036
