"","quantity","estimator","value"
"1","mean","PM",-0.0340109468990162
"2","mean","CB",-0.0340109468990162
"3","mean","GR",-0.0340163370394632
"4","mean","ML",-0.0164834301194279
"5","var","PM",0.338515796525467
"6","var","CB",2.16149833738952
"7","var","GR",2.13510306168043
"8","var","ML",16.226553753158
"9","var","true",0.988541206612988
"10","SSEL","PM",1.19434858648719
"11","SSEL","CB",2.42167673018544
"12","SSEL","GR",2.41372368100009
"13","SSEL","ML",15.2903812799727
"14","WSSEL","PM",119.434858648719
"15","WSSEL","CB",242.167673018544
"16","WSSEL","GR",241.372368100009
"17","WSSEL","ML",1529.03812799727
"18","ISEL","PM",0.143421343005783
"19","ISEL","CB",0.103462820683471
"20","ISEL","GR",0.0988970796649989
"21","ISEL","ML",0.382039046571121
"22","SELrank","PM",0.11685615135771
"23","SELrank","CB",0.11685615135771
"24","SELrank","GR",0.116771865503382
"25","SELrank","ML",0.123071777276738
