"","var_true_theta"
"1",1.1385788366733
"2",1.22369426316265
"3",0.76725204431889
"4",0.735542632760428
"5",0.482343149741415
"6",0.456893595108859
"7",1.21782586008786
"8",0.394832981781293
"9",0.915476647981166
"10",1.07893910247992
"11",0.761572102246615
"12",0.879153359820632
"13",0.831951178584601
"14",1.26153696738674
"15",1.00920725321992
"16",1.32661501360724
"17",1.84986706978977
"18",0.668554978119645
"19",1.52647305703632
"20",0.762652754070999
"21",0.570967273993676
"22",0.948464098117845
"23",0.673279478294409
"24",0.703465436914946
"25",1.00534075915016
"26",0.617044107560087
"27",0.894990566417926
"28",0.997690640230847
"29",1.17249820435581
"30",2.2453662894841
"31",0.612231415424564
"32",0.526305791881953
"33",1.12383993169715
"34",1.21805503628372
"35",0.536599202017469
"36",0.490021256005587
"37",1.12771187250234
"38",0.773731732610103
"39",0.924368049952403
"40",0.777451501636948
"41",0.551157591412325
"42",1.40981271136259
"43",0.8916370138775
"44",0.791906979148462
"45",1.14338157339344
"46",0.902153171699695
"47",1.02231541335129
"48",1.3693010266304
"49",1.2142575032824
"50",1.46191752498381
"51",0.750293346792862
"52",0.79401485151
"53",0.874456785638462
"54",0.772417875763589
"55",1.10429347054754
"56",1.33959848019317
"57",4.65351748894674
"58",1.13485166506601
"59",0.908488187133579
"60",1.12735422715615
"61",0.804015998069495
"62",0.953663482413559
"63",0.991701026867795
"64",0.833858026204686
"65",0.994424906697898
"66",1.27535769080847
"67",4.92401841568179
"68",0.721780394566779
"69",1.30854579829541
"70",0.700819872656929
"71",0.825735637879263
"72",0.438613407407848
"73",1.16136008414431
"74",0.997800405826818
"75",1.58301337976595
"76",0.734965112255891
"77",1.24690036371784
"78",1.15561765842549
"79",0.84458708975739
"80",1.03099436410205
"81",1.2174336616465
"82",1.00363900876064
"83",1.30092241652974
"84",0.726690173035625
"85",1.14447691026771
"86",1.3775955223022
"87",0.803291460265316
"88",1.24962477048988
"89",0.928259256906599
"90",0.591493379226123
"91",1.58331850187621
"92",0.740269039202461
"93",0.803598369870053
"94",0.727994173260037
"95",0.828287585623472
"96",0.859818337442644
"97",0.821138083942462
"98",0.701159490945126
"99",0.743908058276329
"100",2.51304645752271
