"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,4e-04,0,4e-04
"[-4.8,-4.56)",4e-04,0,4e-04,0
"[-4.56,-4.32)",0,0,0,4e-04
"[-4.32,-4.08)",4e-04,4e-04,4e-04,4e-04
"[-4.08,-3.84)",4e-04,8e-04,4e-04,4e-04
"[-3.84,-3.6)",4e-04,4e-04,4e-04,0.0012
"[-3.6,-3.36)",0.0012,0.0016,0.0012,8e-04
"[-3.36,-3.12)",8e-04,0,8e-04,0
"[-3.12,-2.88)",0,4e-04,0,8e-04
"[-2.88,-2.64)",0.0012,0.002,0.0012,0.0036
"[-2.64,-2.4)",0.0024,0.0036,0.004,0.0032
"[-2.4,-2.16)",0.006,0.006,0.0052,0.0076
"[-2.16,-1.92)",0.0088,0.012,0.01,0.0132
"[-1.92,-1.68)",0.014,0.0144,0.018,0.018
"[-1.68,-1.44)",0.0244,0.0276,0.0248,0.0256
"[-1.44,-1.2)",0.0336,0.0316,0.0332,0.032
"[-1.2,-0.96)",0.0328,0.0332,0.0412,0.0412
"[-0.96,-0.72)",0.0588,0.0648,0.0632,0.0696
"[-0.72,-0.48)",0.1016,0.0948,0.0876,0.0884
"[-0.48,-0.24)",0.0992,0.0976,0.0976,0.0856
"[-0.24,0)",0.1012,0.0968,0.0972,0.1008
"[0,0.24)",0.1052,0.0948,0.104,0.088
"[0.24,0.48)",0.1196,0.1176,0.1052,0.1012
"[0.48,0.72)",0.0864,0.0856,0.0884,0.09
"[0.72,0.96)",0.0652,0.0672,0.0668,0.0644
"[0.96,1.2)",0.048,0.0464,0.0476,0.052
"[1.2,1.44)",0.0304,0.0336,0.034,0.0336
"[1.44,1.68)",0.018,0.022,0.022,0.0244
"[1.68,1.92)",0.0112,0.014,0.0152,0.016
"[1.92,2.16)",0.0088,0.0088,0.008,0.0128
"[2.16,2.4)",0.0052,0.0044,0.0064,0.0056
"[2.4,2.64)",0.0044,0.0052,0.0056,0.0056
"[2.64,2.88)",0.0028,0.0032,0.0024,0.0044
"[2.88,3.12)",0.0012,0.0024,0.0016,0.0016
"[3.12,3.36)",0.002,8e-04,0.002,0.0016
"[3.36,3.6)",4e-04,0.0016,4e-04,0.0016
"[3.6,3.84)",4e-04,8e-04,8e-04,4e-04
"[3.84,4.08)",0.0016,8e-04,8e-04,0.0012
"[4.08,4.32)",0,8e-04,4e-04,8e-04
"[4.32,4.56)",0,0,0,0
"[4.56,4.8)",8e-04,4e-04,8e-04,0
"[4.8,5.04)",0,4e-04,0,8e-04
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
