"","quantity","estimator","value"
"1","mean","PM",-0.0543489773585899
"2","mean","CB",-0.0543489773585899
"3","mean","GR",-0.0536343328412996
"4","mean","ML",-0.185522873193582
"5","var","PM",0.274002984496141
"6","var","CB",2.09074816547057
"7","var","GR",1.92908988338082
"8","var","ML",16.5823012272519
"9","var","true",0.96801113373469
"10","SSEL","PM",1.48492482439682
"11","SSEL","CB",2.61739250828259
"12","SSEL","GR",2.52687007392951
"13","SSEL","ML",15.7620819621191
"14","WSSEL","PM",37.1231206099206
"15","WSSEL","CB",65.4348127070647
"16","WSSEL","GR",63.1717518482378
"17","WSSEL","ML",394.052049052976
"18","ISEL","PM",0.293467290367188
"19","ISEL","CB",0.204696434176878
"20","ISEL","GR",0.181591971237296
"21","ISEL","ML",0.478946576539491
"22","SELrank","PM",0.105848520710059
"23","SELrank","CB",0.105848520710059
"24","SELrank","GR",0.106050887573964
"25","SELrank","ML",0.111950295857988
