"","var_true_theta"
"1",1.32803999298738
"2",0.452119768751472
"3",0.621536290644242
"4",1.33070397970338
"5",1.27153288384974
"6",0.75908378000646
"7",0.819516162985876
"8",0.615028005173338
"9",0.776820309299509
"10",0.882068592330565
"11",1.05197026055084
"12",1.23329547115096
"13",1.15501576107182
"14",0.807699948714063
"15",1.65953087220254
"16",1.10862871003184
"17",1.10254419911473
"18",1.02703093147874
"19",1.10232142228067
"20",0.98090428664647
"21",1.10208126035299
"22",0.895859257990532
"23",1.78200729474919
"24",1.19864066764905
"25",1.23869085068634
"26",1.45986097285267
"27",0.930700641826614
"28",1.28054579914173
"29",0.884921832931605
"30",1.44698281037784
"31",1.28182721317292
"32",0.523967433856961
"33",0.9065421083471
"34",0.733593248878942
"35",0.8623762619014
"36",0.596269576790933
"37",1.25279920245561
"38",1.12054379006616
"39",0.788002803459549
"40",1.15509132562182
"41",0.797772069902135
"42",0.84372171217421
"43",1.05488860858698
"44",0.821661861153688
"45",1.49732973782759
"46",1.30993293579352
"47",0.400791028081488
"48",0.657282817957803
"49",1.33327152320779
"50",1.04276661046569
"51",1.69372239074449
"52",1.09316245377455
"53",1.09303742118142
"54",0.6960359682591
"55",0.622939185486626
"56",1.21746061115169
"57",0.648847335277982
"58",0.995541815187327
"59",1.04800490963803
"60",1.26071197100544
"61",0.507686661051994
"62",0.601788582080652
"63",0.695908047038103
"64",0.624889054420792
"65",0.677258819393126
"66",0.680993023210876
"67",1.16537426279728
"68",0.898150283367931
"69",1.27072002546362
"70",0.959779789426307
"71",0.605199846994267
"72",0.535931235137961
"73",1.07583540890923
"74",0.67154035570942
"75",1.02547374769702
"76",0.936052727172458
"77",0.796966025769602
"78",1.32561815177932
"79",0.562943007451535
"80",1.47186894787202
"81",1.10908158497743
"82",1.22188503202371
"83",1.12888263587304
"84",0.591836674237804
"85",1.34471356463818
"86",0.805152078961893
"87",1.1010990307963
"88",1.6781070967298
"89",0.906222584499781
"90",0.895656804301126
"91",0.948642057971659
"92",0.429619035353349
"93",1.02447118756578
"94",0.208439731255716
"95",0.897556293762032
"96",1.67312430383505
"97",0.731456416856649
"98",0.97422544683716
"99",0.81230377685628
"100",0.829513165791699
