"","quantity","estimator","value"
"1","mean","PM",0.131256086636587
"2","mean","CB",0.131256086636587
"3","mean","GR",0.131418971592679
"4","mean","ML",0.131834828288195
"5","var","PM",0.152872598012722
"6","var","CB",1.50159060186952
"7","var","GR",1.34176431659581
"8","var","ML",11.0310508948071
"9","var","true",1.02009548873739
"10","SSEL","PM",1.23348019740601
"11","SSEL","CB",2.0246900065486
"12","SSEL","GR",1.94282339320976
"13","SSEL","ML",9.98849393908509
"14","WSSEL","PM",30.8370049351504
"15","WSSEL","CB",50.6172501637151
"16","WSSEL","GR",48.570584830244
"17","WSSEL","ML",249.712348477127
"18","ISEL","PM",0.241471080535783
"19","ISEL","CB",0.109215224976963
"20","ISEL","GR",0.101723873808385
"21","ISEL","ML",0.402478250927871
"22","SELrank","PM",0.110718343195266
"23","SELrank","CB",0.110718343195266
"24","SELrank","GR",0.11072899408284
"25","SELrank","ML",0.11072426035503
