"","quantity","estimator","value"
"1","mean","PM",-0.019539790307797
"2","mean","CB",-0.019539790307797
"3","mean","GR",-0.0195306358002116
"4","mean","ML",-0.0268360414146973
"5","var","PM",0.111837952235372
"6","var","CB",0.838743097144813
"7","var","GR",0.79356884963875
"8","var","ML",23.14492568478
"9","var","true",0.991885224261603
"10","SSEL","PM",1.00325351891079
"11","SSEL","CB",1.26348029827024
"12","SSEL","GR",1.25632251827437
"13","SSEL","ML",22.2641433734982
"14","WSSEL","PM",50.1626759455395
"15","WSSEL","CB",63.1740149135121
"16","WSSEL","GR",62.8161259137185
"17","WSSEL","ML",1113.20716867491
"18","ISEL","PM",0.187711242283786
"19","ISEL","CB",0.0738138514944015
"20","ISEL","GR",0.073913787832833
"21","ISEL","ML",0.422735526364441
"22","SELrank","PM",0.104090272971934
"23","SELrank","CB",0.104090272971934
"24","SELrank","GR",0.104595463283353
"25","SELrank","ML",0.117083583237216
