"","quantity","estimator","value"
"1","mean","PM",-0.0039971481842626
"2","mean","CB",-0.00399714818426261
"3","mean","GR",-0.00399124237490533
"4","mean","ML",-0.00347465584897415
"5","var","PM",0.11316709620896
"6","var","CB",1.06880567871893
"7","var","GR",1.00250838929324
"8","var","ML",10.8283726812339
"9","var","true",1.02997288884654
"10","SSEL","PM",1.14422359106417
"11","SSEL","CB",1.65582439792129
"12","SSEL","GR",1.62926437795231
"13","SSEL","ML",9.90163333442445
"14","WSSEL","PM",57.2111795532083
"15","WSSEL","CB",82.7912198960646
"16","WSSEL","GR",81.4632188976155
"17","WSSEL","ML",495.081666721223
"18","ISEL","PM",0.203290596602231
"19","ISEL","CB",0.0850418334994421
"20","ISEL","GR",0.0837469019768753
"21","ISEL","ML",0.388472955394508
"22","SELrank","PM",0.12000553633218
"23","SELrank","CB",0.12000553633218
"24","SELrank","GR",0.120055824682814
"25","SELrank","ML",0.11916739715494
