"","quantity","estimator","value"
"1","mean","PM",-0.035412560123991
"2","mean","CB",-0.035412560123991
"3","mean","GR",-0.0354894558542067
"4","mean","ML",-0.0353589531990101
"5","var","PM",0.0904926970407124
"6","var","CB",0.848874925375779
"7","var","GR",0.801718100808264
"8","var","ML",11.0817693705779
"9","var","true",0.989288757616283
"10","SSEL","PM",1.03205524965326
"11","SSEL","CB",1.40890632906174
"12","SSEL","GR",1.40225765235143
"13","SSEL","ML",10.0690832192044
"14","WSSEL","PM",103.205524965326
"15","WSSEL","CB",140.890632906174
"16","WSSEL","GR",140.225765235143
"17","WSSEL","ML",1006.90832192044
"18","ISEL","PM",0.188974164010823
"19","ISEL","CB",0.0703942802394066
"20","ISEL","GR",0.0772096031759355
"21","ISEL","ML",0.376776521044403
"22","SELrank","PM",0.119686324870111
"23","SELrank","CB",0.119686324870111
"24","SELrank","GR",0.120341103813352
"25","SELrank","ML",0.118885266150377
