"","quantity","estimator","value"
"1","mean","PM",-0.0462452553943132
"2","mean","CB",-0.0462452553943132
"3","mean","GR",-0.046009055563668
"4","mean","ML",-0.0462860369484196
"5","var","PM",0.474901591260691
"6","var","CB",0.955434260524867
"7","var","GR",0.890103827380721
"8","var","ML",2.5289970146545
"9","var","true",0.941047112821495
"10","SSEL","PM",0.533145729015882
"11","SSEL","CB",0.601755151827998
"12","SSEL","GR",0.615314181701238
"13","SSEL","ML",1.55377893748419
"14","WSSEL","PM",13.328643225397
"15","WSSEL","CB",15.0438787956999
"16","WSSEL","GR",15.382854542531
"17","WSSEL","ML",38.8444734371047
"18","ISEL","PM",0.0626082780597518
"19","ISEL","CB",0.0368668863520425
"20","ISEL","GR",0.032766259710193
"21","ISEL","ML",0.0720242313704365
"22","SELrank","PM",0.058410650887574
"23","SELrank","CB",0.058410650887574
"24","SELrank","GR",0.0584710059171598
"25","SELrank","ML",0.0640579881656805
