"","quantity","estimator","value"
"1","mean","PM",0.0338149206676741
"2","mean","CB",0.0338149206676741
"3","mean","GR",0.0340120474056643
"4","mean","ML",0.0308687248718221
"5","var","PM",0.725678198786492
"6","var","CB",1.00469148486463
"7","var","GR",0.98965426220491
"8","var","ML",1.47284948652669
"9","var","true",0.998306009309219
"10","SSEL","PM",0.279979023346143
"11","SSEL","CB",0.299968385992612
"12","SSEL","GR",0.317128868971364
"13","SSEL","ML",0.494189706602482
"14","WSSEL","PM",13.9989511673072
"15","WSSEL","CB",14.9984192996306
"16","WSSEL","GR",15.8564434485682
"17","WSSEL","ML",24.7094853301241
"18","ISEL","PM",0.0168334935357957
"19","ISEL","CB",0.0122656123088498
"20","ISEL","GR",0.0108369319427819
"21","ISEL","ML",0.0200277089297596
"22","SELrank","PM",0.0337128796616686
"23","SELrank","CB",0.0337128796616686
"24","SELrank","GR",0.0334291426374471
"25","SELrank","ML",0.0363246443675509
