"","quantity","estimator","value"
"1","mean","PM",-0.012347369436386
"2","mean","CB",-0.012347369436386
"3","mean","GR",-0.0125176000417436
"4","mean","ML",-0.00226851292575409
"5","var","PM",0.168400776258136
"6","var","CB",1.06954549554302
"7","var","GR",0.987647149754629
"8","var","ML",23.8631144185126
"9","var","true",1.02653355647285
"10","SSEL","PM",1.0171200595061
"11","SSEL","CB",1.4091320984866
"12","SSEL","GR",1.37264087385737
"13","SSEL","ML",22.9036135798258
"14","WSSEL","PM",50.8560029753052
"15","WSSEL","CB",70.45660492433
"16","WSSEL","GR",68.6320436928684
"17","WSSEL","ML",1145.18067899129
"18","ISEL","PM",0.171141315487328
"19","ISEL","CB",0.0687714362970772
"20","ISEL","GR",0.0665821107123718
"21","ISEL","ML",0.424079590397025
"22","SELrank","PM",0.106620991926182
"23","SELrank","CB",0.106620991926182
"24","SELrank","GR",0.106358938869666
"25","SELrank","ML",0.121126489811611
