"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.0058,-0.0442
"2","PM",0.1,0.014,-0.086
"3","PM",0.25,0.0774,-0.1726
"4","PM",0.75,0.9276,0.1776
"5","PM",0.9,0.9834,0.0834
"6","PM",0.95,0.993,0.043
"7","CB",0.05,0.0516,0.0016
"8","CB",0.1,0.0836,-0.0164
"9","CB",0.25,0.1996,-0.0504
"10","CB",0.75,0.8078,0.0578
"11","CB",0.9,0.913199999999999,0.0132
"12","CB",0.95,0.946,-0.004
"13","GR",0.05,0.0526,0.0026
"14","GR",0.1,0.0817999999999999,-0.0182
"15","GR",0.25,0.1968,-0.0532
"16","GR",0.75,0.8136,0.0636
"17","GR",0.9,0.919199999999999,0.0192
"18","GR",0.95,0.9476,-0.0024
"19","ML",0.05,0.302,0.252
"20","ML",0.1,0.338,0.238
"21","ML",0.25,0.4108,0.1608
"22","ML",0.75,0.592,-0.158
"23","ML",0.9,0.664,-0.236
"24","ML",0.95,0.7,-0.25
