"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,2e-04,0,0.004
"[-5.76,-5.52)",0,4e-04,0,0.0064
"[-5.52,-5.28)",0,4e-04,0,0.0062
"[-5.28,-5.04)",0,0,4e-04,0.0064
"[-5.04,-4.8)",0,6e-04,0,0.0082
"[-4.8,-4.56)",0,2e-04,2e-04,0.008
"[-4.56,-4.32)",0,0.001,0.001,0.0062
"[-4.32,-4.08)",0,8e-04,8e-04,0.0106
"[-4.08,-3.84)",2e-04,0.0012,0.0014,0.0086
"[-3.84,-3.6)",0,0.0012,8e-04,0.0102
"[-3.6,-3.36)",0,0.0024,0.0026,0.013
"[-3.36,-3.12)",0,0.002,0.0018,0.0108
"[-3.12,-2.88)",6e-04,0.0026,0.0026,0.014
"[-2.88,-2.64)",2e-04,0.0042,0.004,0.0182
"[-2.64,-2.4)",4e-04,0.0028,0.0058,0.0202
"[-2.4,-2.16)",2e-04,0.0066,0.007,0.0208
"[-2.16,-1.92)",0.0024,0.008,0.0092,0.0198
"[-1.92,-1.68)",0.0016,0.0138,0.013,0.0256
"[-1.68,-1.44)",0.0048,0.0192,0.0158,0.0232
"[-1.44,-1.2)",0.0066,0.0252,0.0242,0.0274
"[-1.2,-0.96)",0.0148,0.0328,0.0344,0.023
"[-0.96,-0.72)",0.029,0.0618,0.0564,0.0306
"[-0.72,-0.48)",0.0872,0.0826,0.085,0.0326
"[-0.48,-0.24)",0.1644,0.1132,0.1146,0.0346
"[-0.24,0)",0.2074,0.139,0.1308,0.032
"[0,0.24)",0.1924,0.121,0.1284,0.0316
"[0.24,0.48)",0.1472,0.1046,0.1066,0.0334
"[0.48,0.72)",0.0768,0.0702,0.0788,0.0306
"[0.72,0.96)",0.0326,0.0526,0.0516,0.0282
"[0.96,1.2)",0.0132,0.0328,0.0336,0.0284
"[1.2,1.44)",0.0072,0.0288,0.0224,0.0248
"[1.44,1.68)",0.0042,0.0164,0.0162,0.0252
"[1.68,1.92)",0.0022,0.0152,0.0114,0.0228
"[1.92,2.16)",0.0016,0.0072,0.011,0.0232
"[2.16,2.4)",8e-04,0.0058,0.006,0.0186
"[2.4,2.64)",6e-04,0.005,0.0052,0.0188
"[2.64,2.88)",4e-04,0.0042,0.0048,0.0152
"[2.88,3.12)",8e-04,0.004,0.0026,0.0132
"[3.12,3.36)",2e-04,0.0022,0.003,0.011
"[3.36,3.6)",0,0.0012,0.0016,0.0122
"[3.6,3.84)",0,0.0018,0.0014,0.0114
"[3.84,4.08)",0,0.001,0.0012,0.0086
"[4.08,4.32)",0,8e-04,4e-04,0.0086
"[4.32,4.56)",0,0,8e-04,0.0074
"[4.56,4.8)",0,4e-04,0,0.0084
"[4.8,5.04)",0,6e-04,8e-04,0.0084
"[5.04,5.28)",0,0,4e-04,0.0058
"[5.28,5.52)",0,4e-04,0,0.0064
"[5.52,5.76)",0,0.001,0,0.0066
"[5.76,6)",0,4e-04,0,0.0046
