"","quantity","estimator","value"
"1","mean","PM",-0.0809388735756021
"2","mean","CB",-0.0809388735756021
"3","mean","GR",-0.0809215566545769
"4","mean","ML",-0.070043053485951
"5","var","PM",0.131610357764007
"6","var","CB",0.891139991893539
"7","var","GR",0.818679063170587
"8","var","ML",21.9508586031416
"9","var","true",1.02556954858831
"10","SSEL","PM",1.04668492708428
"11","SSEL","CB",1.32728713981558
"12","SSEL","GR",1.31172518196608
"13","SSEL","ML",21.0527085874905
"14","WSSEL","PM",52.3342463542139
"15","WSSEL","CB",66.364356990779
"16","WSSEL","GR",65.5862590983039
"17","WSSEL","ML",1052.63542937452
"18","ISEL","PM",0.195730597062331
"19","ISEL","CB",0.084838195805012
"20","ISEL","GR",0.0854394718289656
"21","ISEL","ML",0.415830635075106
"22","SELrank","PM",0.106567012687428
"23","SELrank","CB",0.106567012687428
"24","SELrank","GR",0.106842599000384
"25","SELrank","ML",0.119129565551711
