"","quantity","estimator","value"
"1","mean","PM",0.0457996746274939
"2","mean","CB",0.0457996746274939
"3","mean","GR",0.0457914207890176
"4","mean","ML",0.0540585201623087
"5","var","PM",0.491833619050926
"6","var","CB",0.994262980749853
"7","var","GR",0.974964742519514
"8","var","ML",2.53056319794747
"9","var","true",0.992264212944671
"10","SSEL","PM",0.523183157832062
"11","SSEL","CB",0.599172413137376
"12","SSEL","GR",0.60977486049347
"13","SSEL","ML",1.5182439571677
"14","WSSEL","PM",26.1591578916031
"15","WSSEL","CB",29.9586206568688
"16","WSSEL","GR",30.4887430246735
"17","WSSEL","ML",75.9121978583851
"18","ISEL","PM",0.0377977352183113
"19","ISEL","CB",0.0167206010859048
"20","ISEL","GR",0.0144398737904425
"21","ISEL","ML",0.043256619712238
"22","SELrank","PM",0.0517428681276432
"23","SELrank","CB",0.0517428681276432
"24","SELrank","GR",0.0515483275663206
"25","SELrank","ML",0.058323721645521
