"","quantity","estimator","value"
"1","mean","PM",-0.00385500150727086
"2","mean","CB",-0.00385500150727084
"3","mean","GR",-0.00385156008233525
"4","mean","ML",-0.00281163133785721
"5","var","PM",0.127393797481548
"6","var","CB",0.864040241465214
"7","var","GR",0.822793595604137
"8","var","ML",15.9921488033493
"9","var","true",0.987678022938775
"10","SSEL","PM",0.976462656576454
"11","SSEL","CB",1.29053704097866
"12","SSEL","GR",1.28397261532745
"13","SSEL","ML",15.0391407316493
"14","WSSEL","PM",97.6462656576454
"15","WSSEL","CB",129.053704097866
"16","WSSEL","GR",128.397261532745
"17","WSSEL","ML",1503.91407316493
"18","ISEL","PM",0.149358141895938
"19","ISEL","CB",0.0528529131737136
"20","ISEL","GR",0.056103926745419
"21","ISEL","ML",0.3897528912215
"22","SELrank","PM",0.114308773649642
"23","SELrank","CB",0.114308773649642
"24","SELrank","GR",0.114897323791785
"25","SELrank","ML",0.121062523282031
