"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0.001
"[-5.76,-5.52)",0,0,0,8e-04
"[-5.52,-5.28)",0,0,0,0.0014
"[-5.28,-5.04)",0,0,0,0.0018
"[-5.04,-4.8)",0,0,0,0.0022
"[-4.8,-4.56)",0,0,0,0.0016
"[-4.56,-4.32)",0,0,0,0.0016
"[-4.32,-4.08)",0,0,0,0.003
"[-4.08,-3.84)",0,2e-04,0,0.0036
"[-3.84,-3.6)",0,0,0,0.004
"[-3.6,-3.36)",0,6e-04,0,0.0042
"[-3.36,-3.12)",0,4e-04,6e-04,0.0098
"[-3.12,-2.88)",2e-04,4e-04,4e-04,0.0082
"[-2.88,-2.64)",0,0.0014,0.0014,0.0108
"[-2.64,-2.4)",8e-04,0.0022,0.0046,0.0082
"[-2.4,-2.16)",4e-04,0.0056,0.0056,0.0172
"[-2.16,-1.92)",0.0014,0.0068,0.0092,0.0196
"[-1.92,-1.68)",0.0044,0.01,0.0154,0.0278
"[-1.68,-1.44)",0.008,0.0238,0.0252,0.0298
"[-1.44,-1.2)",0.015,0.0392,0.0358,0.0488
"[-1.2,-0.96)",0.037,0.0536,0.0592,0.0546
"[-0.96,-0.72)",0.0662,0.0964,0.0864,0.0636
"[-0.72,-0.48)",0.135,0.1186,0.1134,0.0738
"[-0.48,-0.24)",0.174,0.1196,0.1202,0.0776
"[-0.24,0)",0.155,0.114,0.104,0.0686
"[0,0.24)",0.1236,0.09,0.0832,0.0644
"[0.24,0.48)",0.0794,0.0766,0.065,0.058
"[0.48,0.72)",0.0554,0.05,0.0542,0.0388
"[0.72,0.96)",0.0356,0.038,0.0414,0.0394
"[0.96,1.2)",0.0292,0.0278,0.0382,0.0304
"[1.2,1.44)",0.023,0.0226,0.032,0.0336
"[1.44,1.68)",0.0216,0.0222,0.0286,0.0322
"[1.68,1.92)",0.0148,0.0176,0.0256,0.0294
"[1.92,2.16)",0.0088,0.016,0.0192,0.0228
"[2.16,2.4)",0.008,0.0148,0.0136,0.0198
"[2.4,2.64)",0.0018,0.011,0.0078,0.0188
"[2.64,2.88)",6e-04,0.0074,0.0056,0.0128
"[2.88,3.12)",4e-04,0.0066,0.003,0.0112
"[3.12,3.36)",0,0.004,8e-04,0.007
"[3.36,3.6)",4e-04,0.0012,2e-04,0.0084
"[3.6,3.84)",0,6e-04,0,0.0052
"[3.84,4.08)",0,4e-04,2e-04,0.0032
"[4.08,4.32)",0,4e-04,0,0.002
"[4.32,4.56)",0,0,0,0.0038
"[4.56,4.8)",0,0,0,0.0028
"[4.8,5.04)",0,0,0,0.0018
"[5.04,5.28)",0,0,0,0.0016
"[5.28,5.52)",0,0,0,4e-04
"[5.52,5.76)",0,0,0,4e-04
"[5.76,6)",0,0,0,0.0012
