"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,0
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,0
"[-4.32,-4.08)",0,0,0,0
"[-4.08,-3.84)",0,0,0,0
"[-3.84,-3.6)",0,0,0,0
"[-3.6,-3.36)",0,0,0,0
"[-3.36,-3.12)",0,0,0,0
"[-3.12,-2.88)",0,0,0,6e-04
"[-2.88,-2.64)",0,2e-04,0,0.0012
"[-2.64,-2.4)",2e-04,2e-04,4e-04,0.0012
"[-2.4,-2.16)",2e-04,4e-04,4e-04,0.004
"[-2.16,-1.92)",0.001,0.0024,0.0032,0.0082
"[-1.92,-1.68)",0.0034,0.0096,0.0106,0.0172
"[-1.68,-1.44)",0.0146,0.0204,0.0232,0.0314
"[-1.44,-1.2)",0.0362,0.0416,0.0436,0.0524
"[-1.2,-0.96)",0.068,0.0782,0.0778,0.0704
"[-0.96,-0.72)",0.1094,0.1102,0.1014,0.0942
"[-0.72,-0.48)",0.1236,0.1162,0.11,0.0998
"[-0.48,-0.24)",0.1172,0.101,0.101,0.093
"[-0.24,0)",0.0936,0.0864,0.0868,0.0816
"[0,0.24)",0.0886,0.0824,0.0808,0.0792
"[0.24,0.48)",0.072,0.0666,0.0728,0.0678
"[0.48,0.72)",0.066,0.0614,0.0668,0.0566
"[0.72,0.96)",0.0548,0.057,0.055,0.0598
"[0.96,1.2)",0.0432,0.042,0.0436,0.0414
"[1.2,1.44)",0.035,0.0344,0.0342,0.0356
"[1.44,1.68)",0.026,0.0276,0.0284,0.0296
"[1.68,1.92)",0.0172,0.022,0.0216,0.0232
"[1.92,2.16)",0.0104,0.0128,0.0144,0.0152
"[2.16,2.4)",0.0056,0.0096,0.0084,0.012
"[2.4,2.64)",0.0048,0.0048,0.0058,0.0088
"[2.64,2.88)",0.002,0.0036,0.0028,0.005
"[2.88,3.12)",0.0032,0.0024,0.0028,0.003
"[3.12,3.36)",0.0016,0.0032,0.0018,0.0026
"[3.36,3.6)",0.0012,0.0012,0.0014,0.0022
"[3.6,3.84)",4e-04,0.001,4e-04,6e-04
"[3.84,4.08)",2e-04,2e-04,2e-04,0.001
"[4.08,4.32)",2e-04,6e-04,2e-04,6e-04
"[4.32,4.56)",2e-04,2e-04,2e-04,2e-04
"[4.56,4.8)",0,2e-04,0,2e-04
"[4.8,5.04)",0,0,0,2e-04
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
