"","quantity","estimator","value"
"1","mean","PM",-0.0112523525479553
"2","mean","CB",-0.0112523525479553
"3","mean","GR",-0.0113604555357327
"4","mean","ML",-0.0125373280233648
"5","var","PM",0.823571893499279
"6","var","CB",0.971316448782193
"7","var","GR",0.957807964534478
"8","var","ML",1.17815005306951
"9","var","true",0.964945748733323
"10","SSEL","PM",0.14449540603633
"11","SSEL","CB",0.150453832146625
"12","SSEL","GR",0.157012252583082
"13","SSEL","ML",0.214345476654263
"14","WSSEL","PM",7.22477030181651
"15","WSSEL","CB",7.52269160733125
"16","WSSEL","GR",7.85061262915412
"17","WSSEL","ML",10.7172738327131
"18","ISEL","PM",0.00743306613940452
"19","ISEL","CB",0.00641767225874698
"20","ISEL","GR",0.00476868316470627
"21","ISEL","ML",0.00782391572228105
"22","SELrank","PM",0.0167506343713956
"23","SELrank","CB",0.0167506343713956
"24","SELrank","GR",0.0164727412533641
"25","SELrank","ML",0.0188864282968089
