"","quantity","estimator","value"
"1","mean","PM",0.0175352909649125
"2","mean","CB",0.0175352909649124
"3","mean","GR",0.0177133620551614
"4","mean","ML",0.0184070678922962
"5","var","PM",0.522797503290281
"6","var","CB",1.05879059687399
"7","var","GR",1.01205780494703
"8","var","ML",3.39113223876742
"9","var","true",0.959714820709447
"10","SSEL","PM",0.52936279406379
"11","SSEL","CB",0.63080143799389
"12","SSEL","GR",0.655805169894155
"13","SSEL","ML",2.33385677949397
"14","WSSEL","PM",13.2340698515947
"15","WSSEL","CB",15.7700359498473
"16","WSSEL","GR",16.3951292473539
"17","WSSEL","ML",58.3464194873493
"18","ISEL","PM",0.0588864702617782
"19","ISEL","CB",0.0356643072379549
"20","ISEL","GR",0.0315169536522737
"21","ISEL","ML",0.0800654236591631
"22","SELrank","PM",0.0543491124260355
"23","SELrank","CB",0.0543491124260355
"24","SELrank","GR",0.0546639053254438
"25","SELrank","ML",0.0647136094674556
