"","quantity","estimator","value"
"1","mean","PM",0.0622944575964423
"2","mean","CB",0.0622944575964423
"3","mean","GR",0.0623313508602764
"4","mean","ML",0.0631230213314615
"5","var","PM",0.241376488589114
"6","var","CB",1.76989343990995
"7","var","GR",1.54148305727707
"8","var","ML",11.4695122674743
"9","var","true",1.03707831589886
"10","SSEL","PM",1.42295115546466
"11","SSEL","CB",2.31551311096442
"12","SSEL","GR",2.19174791441083
"13","SSEL","ML",10.3039861967541
"14","WSSEL","PM",35.5737788866164
"15","WSSEL","CB",57.8878277741104
"16","WSSEL","GR",54.7936978602707
"17","WSSEL","ML",257.599654918852
"18","ISEL","PM",0.283683032734702
"19","ISEL","CB",0.158316201827996
"20","ISEL","GR",0.150385423047604
"21","ISEL","ML",0.433004558427622
"22","SELrank","PM",0.111189349112426
"23","SELrank","CB",0.111189349112426
"24","SELrank","GR",0.111454437869822
"25","SELrank","ML",0.110763313609467
