"","quantity","estimator","value"
"1","mean","PM",0.0205801277314439
"2","mean","CB",0.0205801277314439
"3","mean","GR",0.0209235068563781
"4","mean","ML",0.0254614263070636
"5","var","PM",0.728325089403539
"6","var","CB",1.04424350912026
"7","var","GR",1.02522944910652
"8","var","ML",1.80291055416746
"9","var","true",1.03223056223564
"10","SSEL","PM",0.309458521746678
"11","SSEL","CB",0.336111921592689
"12","SSEL","GR",0.355589998369755
"13","SSEL","ML",0.764736714533711
"14","WSSEL","PM",15.4729260873339
"15","WSSEL","CB",16.8055960796345
"16","WSSEL","GR",17.7794999184877
"17","WSSEL","ML",38.2368357266856
"18","ISEL","PM",0.017629830459477
"19","ISEL","CB",0.0121429539397441
"20","ISEL","GR",0.0105156136419471
"21","ISEL","ML",0.0245148999618284
"22","SELrank","PM",0.0357439446366782
"23","SELrank","CB",0.0357439446366782
"24","SELrank","GR",0.0351870818915802
"25","SELrank","ML",0.0410665128796617
