"","quantity","estimator","value"
"1","mean","PM",-0.00589214683704417
"2","mean","CB",-0.00589214683704417
"3","mean","GR",-0.00608864355558158
"4","mean","ML",-0.00608211319884036
"5","var","PM",0.897823040868141
"6","var","CB",0.988023227572021
"7","var","GR",0.970655425366144
"8","var","ML",1.08786589408758
"9","var","true",1.00822326874574
"10","SSEL","PM",0.0914471478825066
"11","SSEL","CB",0.0917865831510176
"12","SSEL","GR",0.106720296818135
"13","SSEL","ML",0.0977598383815982
"14","WSSEL","PM",2.28617869706266
"15","WSSEL","CB",2.29466457877544
"16","WSSEL","GR",2.66800742045339
"17","WSSEL","ML",2.44399595953996
"18","ISEL","PM",0.0114069664745875
"19","ISEL","CB",0.0106042004154732
"20","ISEL","GR",0.00946356588522868
"21","ISEL","ML",0.0109255679774103
"22","SELrank","PM",0.0159230769230769
"23","SELrank","CB",0.0159230769230769
"24","SELrank","GR",0.0159455621301775
"25","SELrank","ML",0.0159183431952663
